time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,35000,4,0.5,0.35757575757575755,40.57937123775482,0
30,30,10000,6,0.9,0.16363636363636364,37.74865562915802,0
35,25,20000,4,0.5,0.8060606060606059,43.85934205055237,0
30,20,20000,10,0.5,0.13939393939393938,41.42874341011047,1
55,30,45000,6,0.5,0.6727272727272726,74.59105932712555,1
50,35,10000,6,0.5,0.6606060606060605,58.36248002052307,1
55,40,45000,4,0.5,0.6848484848484848,76.18222451210022,1
35,25,20000,6,0.5,0.43030303030303024,45.24689514636994,1
35,25,45000,6,0.5,0.3696969696969697,52.23074848651886,2
50,30,20000,6,0.5,0.6242424242424242,61.17247357368469,2
