time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.41818181818181815,58.12771370410919,0
55,30,45000,6,0.5,0.6727272727272726,74.59105932712555,0
50,35,20000,6,0.5,0.5272727272727272,62.205409502983095,0
30,20,20000,10,0.5,0.13939393939393938,41.42874341011047,0
50,20,35000,4,0.5,0.16363636363636364,60.75820784568786,1
45,45,30000,6,0.5,0.29696969696969694,64.46483626365662,1
30,45,45000,10,0.5,0.3939393939393939,72.11690833568574,1
40,25,40000,4,0.5,0.10303030303030303,53.649345183372496,1
40,30,50000,10,0.5,0.10303030303030303,72.18936278820038,2
50,35,40000,10,0.5,0.10303030303030303,78.69217944145203,2
