time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.41818181818181815,58.12771370410919,0
55,30,45000,6,0.5,0.6727272727272726,74.59105932712555,0
30,20,35000,4,0.5,0.35757575757575755,40.57937123775482,0
50,35,10000,6,0.5,0.6606060606060605,58.36248002052307,0
30,20,20000,10,0.5,0.13939393939393938,41.42874341011047,1
50,20,35000,4,0.5,0.16363636363636364,60.75820784568786,1
50,30,20000,6,0.5,0.6242424242424242,61.17247357368469,1
35,45,20000,6,0.7,0.06666666666666665,49.9110107421875,2
50,35,20000,6,0.5,0.5272727272727272,62.205409502983095,2
45,35,30000,6,0.9,0.33333333333333326,61.41358594894409,2
