threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,40,15,True,0.9030303030303028,16.688975524902343,0
8,45,40,True,0.9999999999999999,40.12959384918213,0
8,25,35,True,0.9393939393939393,35.0928439617157,0
8,30,40,True,0.9757575757575757,40.107710313797,0
8,35,55,True,0.9999999999999999,55.15371673107147,0
4,50,10,True,0.8545454545454544,10.06291241645813,0
8,50,10,True,0.8181818181818182,10.066263365745545,1
8,50,55,True,0.9878787878787878,55.13717122077942,1
8,40,35,True,0.9272727272727272,35.10912735462189,1
10,10,10,True,0.8424242424242423,10.07779347896576,1
