checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,evaluated_time,fidelity_setting,corr
0.0406303594752383,0,627012,1018,2686,931222755,986,683124,38.094642495169836,802,164,19.916165185660965,16951,1736969073,1208,1153777297,799,214,13149,1048217664,592.34,240.89507341384888,"[180, 50, 100000, 4, 0.5]",1
0.0406303594752383,0,196770,1018,2686,931222755,7482,683124,3.34585831128403,571,164,19.916165185660965,96475,1736969073,1208,725841192,1722,222,59806,1048217664,591.65,242.38292241096497,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,196770,1018,2686,587032949,3276,683124,3.34585831128403,571,164,19.916165185660965,96475,1736969073,1208,1455686880,799,25,30175,1796440887,583.26,242.09066700935364,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,627012,624,2686,931222755,986,683124,38.094642495169836,802,164,98.33141372300425,16951,1736969073,3037,1153777297,799,214,82686,716373728,582.58,240.73735189437866,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,196770,1018,2686,929209122,986,233254,3.34585831128403,802,164,19.916165185660965,16951,1736969073,1208,1455686880,799,25,82686,1796440887,582.07,240.9674596786499,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,196770,1018,2686,587032949,3276,683124,3.34585831128403,571,164,19.916165185660965,96475,1736969073,1208,1455686880,799,25,30175,1796440887,581.58,241.97690391540527,"[180, 50, 100000, 4, 0.5]",1
0.0406303594752383,0,196770,1018,2686,931222755,7482,683124,3.34585831128403,264,164,98.33141372300425,87752,1736969073,3037,725841192,1722,246,59806,527636040,580.78,240.42109489440918,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,627012,624,2686,587032949,7482,946624,3.34585831128403,87,25,98.33141372300425,16951,1736969073,1208,1761511026,176,25,20008,796847501,580.56,242.80555152893066,"[180, 50, 100000, 4, 0.5]",1
0.0516844864652377,0,361791,15,7430,74184629,3988,610805,94.78225814917248,276,122,77.36399864328519,41603,619822323,9252,1482486188,1464,246,76605,527636040,577.82,242.57079935073853,"[180, 50, 100000, 4, 0.5]",1
0.36710205968795706,0,288281,450,2559,931222755,740,683124,7.8990453574857,87,164,98.33141372300425,96475,1736969073,3037,2008937523,799,59,30175,1796440887,575.82,240.69776368141174,"[180, 50, 100000, 4, 0.5]",1
0.09897689189114045,0,627012,607,2686,931222755,7482,683124,38.094642495169836,87,164,98.33141372300425,61332,2113772194,3037,1153777297,799,25,82686,2062226984,574.77,241.8778874874115,"[180, 50, 100000, 4, 0.5]",1
0.40848677841070224,0,627012,1018,248,931222755,7424,683124,45.870912057195646,802,164,98.33141372300425,16951,1736969073,1044,1153777297,799,59,13149,1048217664,574.5,240.40178847312927,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,196770,624,2686,587032949,986,683124,38.094642495169836,571,164,19.916165185660965,16951,1736969073,3037,1455686880,799,214,73764,1796440887,571.71,241.24685788154602,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,627012,75,2686,931222755,986,683124,3.34585831128403,802,25,98.33141372300425,16951,1736969073,1208,1153777297,799,214,20008,1742216418,570.98,241.38055157661438,"[180, 50, 100000, 4, 0.5]",1
0.36710205968795706,0,879893,15,3403,931222755,969,300875,85.82908855465993,87,164,90.53027149820218,96475,1736969073,3037,1455686880,799,246,16581,527636040,569.78,241.35685086250305,"[180, 50, 100000, 4, 0.5]",1
0.40848677841070224,0,852338,1018,248,931222755,7424,683124,45.870912057195646,543,164,98.33141372300425,96475,1158161481,1044,1712326159,799,59,59806,1796440887,567.92,240.41739869117737,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,627012,624,2686,929209122,986,939030,38.094642495169836,802,164,98.33141372300425,16951,1736969073,1208,1153777297,799,25,82686,716373728,567.49,239.95786356925964,"[180, 50, 100000, 4, 0.5]",1
0.09897689189114045,0,627012,607,2686,931222755,7482,683124,38.094642495169836,87,121,98.33141372300425,61332,2113772194,3037,1153777297,799,25,82686,2062226984,565.4,240.88081812858582,"[180, 50, 100000, 4, 0.5]",1
0.20758706571380894,0,627012,1018,2686,929209122,7424,683124,45.870912057195646,802,164,98.33141372300425,16951,1736969073,1208,1153777297,799,59,13149,1048217664,564.43,240.34737086296082,"[180, 50, 100000, 4, 0.5]",1
0.36710205968795706,0,627012,442,2686,929209122,986,683124,38.094642495169836,802,164,98.33141372300425,16951,1701692596,3037,1153777297,799,25,57309,2062226984,562.53,241.44081091880798,"[180, 50, 100000, 4, 0.5]",1
