inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,2,2,15,0.5151515151515151,2.9902961254119873,0
90,20,1,2,35,0.4424242424242424,2.972634959220886,0
60,25,1,2,10,-0.5151515151515151,2.7735299348831175,0
70,20,2,1,10,0.34545454545454546,2.8284130811691286,0
50,25,1,2,5,0.0303030303030303,2.784380340576172,0
50,20,2,1,10,0.18787878787878787,2.8509320259094237,1
60,25,1,4,35,0.0303030303030303,2.828901505470276,1
90,10,1,2,15,0.24848484848484845,2.872016429901123,1
60,25,1,4,10,-0.1515151515151515,2.7844398021698,1
50,25,1,2,15,-0.05454545454545454,2.8119935512542726,1
