inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,2,2,15,0.5151515151515151,2.9902961254119873,0
60,20,2,1,15,-0.5757575757575757,2.856261897087097,0
50,20,2,3,10,0.16363636363636364,2.8793769598007204,0
90,15,1,4,20,0.17575757575757575,3.0838408946990965,1
50,20,1,4,10,-0.006060606060606061,2.917590546607971,1
60,15,1,4,10,0.05454545454545454,2.924910640716553,1
60,10,3,1,25,-0.6969696969696969,2.920994257926941,2
90,15,2,4,35,-0.17575757575757575,3.7760617256164553,2
80,5,3,4,15,-0.8181818181818182,3.433472204208374,3
50,10,3,3,35,-0.3939393939393939,3.9839631795883177,3
