fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,0.10863089561462402,1.6359257698059082,523192,34.31405735015869,2152160,10605,40.019174575805664,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,Off,On,On,0.07627415657043457,1.5123846530914307,515192,34.1512393951416,2152160,10605,38.32866191864014,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,0.0885164737701416,1.4899420738220215,515192,34.107342004776,2152160,10605,38.40443730354309,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,0.08845019340515137,1.494626760482788,521896,34.13115215301514,2152160,10605,38.25244092941284,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,0.09019899368286133,1.4966776371002197,522088,34.102659702301025,2152160,10605,38.3115451335907,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,0.08275985717773438,1.4813311100006104,513896,34.08912253379822,2152160,10605,38.20075273513794,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,On,0.0785512924194336,1.4999110698699951,515000,34.12730622291565,2152160,10605,38.264707803726196,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,0.0903940200805664,1.4869716167449951,513704,34.16194128990173,2152160,10605,38.3089804649353,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,0.09191513061523438,1.5240280628204346,523192,34.10851526260376,2152160,10605,38.3599898815155,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.09304141998291016,1.5475268363952637,522088,34.06228041648865,2152160,10605,38.176456689834595,"[10, 50, 6, 4, 50]"
