ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,On,On,Off,On,0.07343482971191406,5.629034042358398,1252968,34.83227586746216,2152160,10605,43.16376876831055,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,0.10835886001586914,5.500982999801636,1248872,34.78613257408142,2152160,10605,42.98798418045044,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,On,On,0.08433842658996582,5.492681503295898,1248872,34.8045175075531,2152160,10605,42.86146283149719,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,0.0848991870880127,5.544831037521362,1255640,34.68916392326355,2152160,10605,42.75468635559082,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,0.06540322303771973,5.565107345581055,1255640,34.73830008506775,2152160,10605,42.93796420097351,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,0.09602117538452148,5.520029544830322,1252968,34.777966022491455,2152160,10605,42.854673862457275,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.10446524620056152,5.547842502593994,1248872,34.76309132575989,2152160,10605,42.88011026382446,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,0.09453630447387695,5.566579580307007,1248872,34.80442142486572,2152160,10605,42.84863519668579,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,0.09627985954284668,5.511100769042969,1252968,34.688655614852905,2152160,10605,42.70393228530884,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,0.08980989456176758,5.5649309158325195,1248872,34.75168013572693,2152160,10605,42.91290640830994,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,On,On,Off,0.09425830841064453,5.514278173446655,1248872,34.74941873550415,2152160,10605,42.898685693740845,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.0995631217956543,5.54477596282959,1255640,34.61765503883362,2152160,10605,42.79496121406555,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,0.11046719551086426,5.548374652862549,1248872,34.789870262145996,2152160,10605,42.91957473754883,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.10628485679626465,5.582849979400635,1252968,34.62654161453247,2152160,10605,42.8842978477478,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,0.09489297866821289,5.537904739379883,1252968,34.77470111846924,2152160,10605,42.89489769935608,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,0.09064841270446777,5.531103134155273,1251544,34.68514347076416,2152160,10605,42.898478984832764,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,0.09483623504638672,5.5478339195251465,1248872,34.646891593933105,2152160,10605,42.82710289955139,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,0.09340310096740723,5.572776794433594,1248872,34.61541748046875,2152160,10605,42.789690017700195,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,0.0911855697631836,5.5498740673065186,1248872,34.68603277206421,2152160,10605,42.831056118011475,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,0.09982419013977051,5.555049657821655,1255640,34.94749331474304,2152160,10605,42.97572135925293,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,0.07400679588317871,5.5601606369018555,1252968,34.770007610321045,2152160,10605,42.92168092727661,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,Off,Off,0.08070182800292969,5.55844521522522,1252968,34.66256785392761,2152160,10605,42.744234800338745,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,0.08763885498046875,5.56025242805481,1252968,34.76224112510681,2152160,10605,42.87199330329895,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,0.08958983421325684,5.553246259689331,1248872,34.77031850814819,2152160,10605,42.88841271400452,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,0.09520697593688965,5.554630517959595,1248872,34.76963210105896,2152160,10605,42.96182560920715,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,0.08792376518249512,5.536079168319702,1248872,34.7573025226593,2152160,10605,42.80854940414429,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,0.08941030502319336,5.531455755233765,1248872,34.72121000289917,2152160,10605,42.80976390838623,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,0.08503007888793945,5.5525267124176025,1252968,34.79003381729126,2152160,10605,42.90311312675476,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,0.08636975288391113,5.524029731750488,1248872,34.65164875984192,2152160,10605,42.72409534454346,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,0.09210729598999023,5.557591199874878,1248872,34.78066420555115,2152160,10605,42.92874360084534,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,0.09128189086914062,5.579002141952515,1252968,34.72488617897034,2152160,10605,42.94118404388428,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,0.10059571266174316,5.517441034317017,1252968,34.747965574264526,2152160,10605,42.87975192070007,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.09720849990844727,5.552698373794556,1252968,34.61772155761719,2152160,10605,42.74076461791992,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,0.08972859382629395,5.54588770866394,1252968,34.60716009140015,2152160,10605,42.78673696517944,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,0.0909726619720459,5.5761559009552,1252968,34.76361894607544,2152160,10605,43.03999447822571,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,On,0.08818793296813965,5.5538976192474365,1248872,34.78459811210632,2152160,10605,43.038092374801636,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,0.09108400344848633,5.551523685455322,1255640,34.7741174697876,2152160,10605,42.889408349990845,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,On,On,On,0.09169507026672363,5.58258056640625,1248872,34.75281572341919,2152160,10605,42.83531904220581,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,On,0.07969498634338379,5.541254043579102,1248872,34.6553475856781,2152160,10605,42.75912690162659,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,0.08376240730285645,5.55773138999939,1255640,34.77179479598999,2152160,10605,42.90483093261719,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,0.08293890953063965,5.541714429855347,1252968,34.622578144073486,2152160,10605,42.74656653404236,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,0.08049392700195312,5.5651445388793945,1252968,34.74405121803284,2152160,10605,42.92170763015747,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,0.09491443634033203,5.5381245613098145,1248872,34.78650403022766,2152160,10605,42.97074866294861,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,0.08078670501708984,5.569363117218018,1252968,34.76459813117981,2152160,10605,42.976627826690674,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,0.10452580451965332,5.542202949523926,1252968,34.80579614639282,2152160,10605,42.99386811256409,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,On,Off,0.09713578224182129,5.556611776351929,1251544,34.614370346069336,2152160,10605,42.789164304733276,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,On,On,On,Off,On,On,0.09719491004943848,5.543036699295044,1248872,34.64208436012268,2152160,10605,42.75489854812622,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,0.09461069107055664,5.565625429153442,1255640,34.59317588806152,2152160,10605,42.71890568733215,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,On,0.08092975616455078,5.585225343704224,1255640,34.77757000923157,2152160,10605,42.87714195251465,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.0817112922668457,5.557591676712036,1252968,35.129000663757324,2152160,10605,43.28284573554993,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,0.09180092811584473,5.55463171005249,1255640,34.77842593193054,2152160,10605,42.896822929382324,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,0.0891580581665039,5.564898490905762,1252968,34.77480125427246,2152160,10605,42.89063000679016,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,On,On,On,0.08412337303161621,5.55649733543396,1252968,34.7556254863739,2152160,10605,42.87861156463623,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,0.08895635604858398,5.517025947570801,1252968,34.72392559051514,2152160,10605,42.896345376968384,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,0.0826115608215332,5.561439752578735,1255640,34.81351971626282,2152160,10605,42.91632103919983,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,On,0.0790395736694336,5.554957866668701,1251544,34.80120038986206,2152160,10605,42.99998092651367,"[10, 50, 6, 4, 50]"
