maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
408,307,39846,29937,999,324,133,true,3458,false,465224,3399,10847,true,24348,41114,41493,533,189960,7,2598.4,180.11701345443726,"[8, 50, 180, True]"
10423,122,29539,51824,38757,51,228,true,19372,true,383563,39632,86030,false,33223,30170,3916,824,559065,3,2650.33,180.11828303337097,"[8, 50, 180, True]"
5470,714,54513,6928,83249,202,465,false,57483,true,324065,32984,59064,false,12287,58932,17992,7,81477,5,2041.87,180.1231198310852,"[8, 50, 180, True]"
2792,565,48436,13065,72899,170,376,false,52260,false,50371,52855,12838,true,26213,55797,12946,749,40477,6,2617.27,180.10094261169434,"[8, 50, 180, True]"
19756,161,6647,37298,98011,457,367,true,44868,false,599178,25843,95932,false,57803,38332,61724,167,469469,1,2591.56,180.11865043640137,"[8, 50, 180, True]"
14983,943,36899,41867,50024,89,1,true,32683,true,218960,8398,68993,false,45418,1491,53961,329,324252,4,2401.34,180.11895418167114,"[8, 50, 180, True]"
17312,379,10353,59408,17117,277,113,false,26183,false,243769,47419,37736,true,50755,23138,30832,457,409291,9,2627.78,180.10883736610413,"[8, 50, 180, True]"
8230,789,19490,20397,29764,406,288,false,14054,true,137941,17818,35381,true,6677,15202,36506,975,232373,10,2550.72,180.11545777320862,"[8, 50, 180, True]"
9213,155,28949,57931,36238,72,247,false,19422,false,360960,38975,88924,true,40029,35955,12889,771,534388,2,2655.01,180.11890602111816,"[8, 50, 180, True]"
12418,126,33702,50016,38638,76,151,true,14369,true,431608,36669,80030,true,44018,36782,11084,958,503068,4,2651.74,180.1150505542755,"[8, 50, 180, True]"
11311,128,21637,47257,48384,88,202,false,16898,true,347540,33336,70634,true,30872,26686,10357,791,501194,3,2591.65,180.11728262901306,"[8, 50, 180, True]"
8684,134,22337,52458,40518,63,168,false,23279,false,329523,46402,94480,false,42328,31907,6456,807,484081,1,2720.65,180.11247730255127,"[8, 50, 180, True]"
13432,142,32329,42409,46478,70,186,false,20645,false,411867,44593,82952,false,35563,24428,4737,838,541202,2,2661.66,180.11372780799866,"[8, 50, 180, True]"
14629,147,26527,54620,43264,54,230,true,21864,true,457201,43417,72825,false,26439,34292,9397,871,520874,1,2612.66,180.09970045089722,"[8, 50, 180, True]"
10206,141,24805,56509,32407,59,283,true,25754,false,420366,41849,75980,false,37603,29188,7363,922,470409,4,2684.84,180.10592699050903,"[8, 50, 180, True]"
12570,159,35743,44104,30544,83,268,true,17217,true,393680,35920,90257,true,32213,27126,5291,910,549158,3,2614.98,180.1204309463501,"[8, 50, 180, True]"
9540,140,23084,58721,47118,76,170,true,20528,true,372750,44442,87769,false,41591,31852,11656,752,473510,2,2642.56,180.12085437774658,"[8, 50, 180, True]"
9226,159,21378,56861,41766,71,209,false,23755,false,356104,42963,90244,true,37317,37147,12378,762,547150,2,2677.09,180.10603523254395,"[8, 50, 180, True]"
8449,146,24318,53506,40261,62,227,true,25252,false,349742,46716,86234,false,42450,33006,4391,806,490387,2,2657.52,180.07928228378296,"[8, 50, 180, True]"
10341,130,28285,57527,44064,69,150,false,22096,true,383405,41166,89581,false,33561,34420,6955,772,548678,1,2696.48,180.11692714691162,"[8, 50, 180, True]"
8649,152,19711,53787,44809,59,167,true,25578,false,332826,45223,91243,true,35478,31132,8505,784,526186,3,2650.81,180.06272983551025,"[8, 50, 180, True]"
8910,124,27264,55075,39165,85,139,false,23549,true,343081,41857,95327,true,38509,35693,5725,819,498066,2,2674.14,180.12058448791504,"[8, 50, 180, True]"
9738,135,24680,56545,47319,80,181,true,19868,false,325510,39918,93164,false,40608,33818,10344,791,521024,3,2760.15,180.12149453163147,"[8, 50, 180, True]"
9974,151,25778,52356,48765,52,204,false,21347,true,367619,45555,94120,true,44535,38027,7571,803,505560,1,2651.21,180.08934688568115,"[8, 50, 180, True]"
8863,124,21657,51918,43626,63,210,false,23488,false,383158,42253,88038,true,42526,31490,9535,796,545094,1,2723.3,180.11949634552002,"[8, 50, 180, True]"
10018,140,23356,56234,44684,83,217,true,25704,false,367569,44085,87097,false,41261,32326,4670,772,504943,4,2632.52,180.12031936645508,"[8, 50, 180, True]"
9427,151,28257,55608,39153,70,149,false,20359,false,340682,40399,95753,true,35936,30923,5921,759,493592,2,2635.13,180.0891878604889,"[8, 50, 180, True]"
9869,153,26788,57574,48459,56,201,false,21576,false,349390,46160,88848,false,37652,33493,10421,779,471811,2,2674.27,180.09454011917114,"[8, 50, 180, True]"
8515,161,28328,54087,47197,78,135,false,22138,true,332694,46996,93843,true,39470,36159,11657,810,555704,3,2664.32,180.1141927242279,"[8, 50, 180, True]"
9150,146,22183,53602,42643,59,189,true,23828,true,374358,43490,91167,false,38137,34266,8388,758,483991,4,2713.48,180.07710433006287,"[8, 50, 180, True]"
10190,136,25018,56650,41370,71,176,true,19502,true,329741,41129,92935,true,33523,37678,6199,818,515902,3,2671.57,180.1121964454651,"[8, 50, 180, True]"
8281,128,19598,59352,49118,88,160,true,25246,true,359377,45246,90437,false,43909,36420,12389,805,532660,2,2656.12,180.12140226364136,"[8, 50, 180, True]"
10165,146,21803,59120,47901,58,170,true,21580,false,369575,43798,89200,false,39568,37363,6791,761,489696,2,2629.52,180.1177248954773,"[8, 50, 180, True]"
10005,154,24242,54645,46825,53,184,true,25217,true,361356,41799,89825,false,35894,32830,10831,804,555899,4,2665.44,180.09878087043762,"[8, 50, 180, True]"
8565,133,28033,53505,38858,64,165,false,24435,true,344027,45438,86407,true,44234,30495,10006,787,536894,1,2653.37,180.1157238483429,"[8, 50, 180, True]"
9086,147,26146,54928,49296,88,141,false,25419,false,352630,46031,94917,false,42258,31967,6030,771,512718,4,2662.19,180.09761333465576,"[8, 50, 180, True]"
8849,160,28474,52767,42249,73,214,true,22845,false,327918,43507,93669,true,38420,35384,8482,783,501509,3,2628.97,180.1037881374359,"[8, 50, 180, True]"
8500,129,22172,58254,40529,80,145,true,19939,true,376462,41203,87639,true,42433,36909,4600,756,520174,2,2649.88,180.11680006980896,"[8, 50, 180, True]"
9498,140,19831,55906,45301,79,194,false,20907,false,334519,46500,92584,true,33637,34494,12937,811,471040,3,2601.54,180.159770488739,"[8, 50, 180, True]"
9734,124,25056,56622,44268,68,220,false,22662,true,354532,39730,91043,false,36937,33583,7793,823,528951,2,2669.64,180.12227082252502,"[8, 50, 180, True]"
9750,144,26185,57068,40217,86,147,false,21714,false,365534,40237,91427,false,35221,37847,10515,813,521071,4,2685.18,180.08698749542236,"[8, 50, 180, True]"
