ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,0.09676861763000488,0.45157814025878906,237848,2.3084380626678467,356663,1676,5.505401611328125,"[10, 50, 6, 4, 5]"
On,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,0.0840756893157959,0.4221320152282715,237848,2.2126846313476562,356663,1676,5.196527719497681,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.08570361137390137,0.4068911075592041,236416,2.203251600265503,356663,1676,5.137341260910034,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,0.07429003715515137,0.4022057056427002,241944,2.2535769939422607,356663,1676,5.225781679153442,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,0.10037040710449219,0.4117708206176758,237848,2.210252285003662,356663,1676,5.268038272857666,"[10, 50, 6, 4, 5]"
Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,0.08710265159606934,0.4272592067718506,241944,2.2388336658477783,356663,1676,5.238558769226074,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.09101581573486328,0.40032148361206055,241944,2.2035720348358154,356663,1676,5.20650053024292,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,Off,Off,Off,0.09609389305114746,0.3990931510925293,237848,2.1941261291503906,356663,1676,5.1492578983306885,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,0.08853769302368164,1.4351162910461426,469384,4.2630650997161865,828309,4503,8.225266218185425,"[10, 50, 6, 4, 10]"
On,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,0.08335113525390625,1.4576287269592285,465288,4.27095103263855,828309,4503,8.29927659034729,"[10, 50, 6, 4, 10]"
