fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,0.08461570739746094,1.6533801555633545,523192,34.157559633255005,2152160,10605,40.02506732940674,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,0.08882617950439453,1.4677479267120361,523192,34.12490653991699,2152160,10605,38.259183168411255,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.09483146667480469,1.501465082168579,523384,34.02192997932434,2152160,10605,38.30415415763855,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,0.10313677787780762,1.5133683681488037,515000,34.03411030769348,2152160,10605,38.23668122291565,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.09426712989807129,1.5093793869018555,522088,34.13467621803284,2152160,10605,38.323951959609985,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,On,0.10008096694946289,1.481701135635376,513704,34.11754488945007,2152160,10605,38.34148359298706,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.1011505126953125,1.5106940269470215,522088,34.08727049827576,2152160,10605,38.25502133369446,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,0.08743834495544434,1.5179986953735352,513896,34.06092071533203,2152160,10605,38.23611044883728,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,On,Off,0.09304189682006836,1.5048997402191162,515192,34.09000277519226,2152160,10605,38.248138666152954,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,0.09351086616516113,1.5215868949890137,513704,34.11253881454468,2152160,10605,38.23867321014404,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,0.09003520011901855,0.19379901885986328,95424,0.2697739601135254,90858,1007,3.076658010482788,"[60, 10, 3, 2, 15]"
On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,0.1009378433227539,0.20347332954406738,95424,0.25267529487609863,90858,1007,3.107158899307251,"[60, 10, 3, 2, 15]"
On,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.0830683708190918,0.19630694389343262,95504,0.2604396343231201,90858,1007,3.12265682220459,"[60, 10, 3, 2, 15]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,0.09241962432861328,0.1979219913482666,95424,0.26493263244628906,90858,1007,3.1437339782714844,"[60, 10, 3, 2, 15]"
Off,On,Off,On,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.08508014678955078,0.2126615047454834,94448,0.27158689498901367,90858,1007,3.071138858795166,"[60, 10, 3, 2, 15]"
On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,On,0.0919189453125,0.19091129302978516,94368,0.2701988220214844,90858,1007,3.1241257190704346,"[60, 10, 3, 2, 15]"
Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.08749747276306152,0.1924123764038086,94448,0.2502114772796631,90858,1007,3.020263433456421,"[60, 10, 3, 2, 15]"
Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,0.0843815803527832,0.21721386909484863,94448,0.25452637672424316,90858,1007,3.077510356903076,"[60, 10, 3, 2, 15]"
