inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,20,2,2,5,0.41818181818181815,2.8019535541534424,0
80,15,3,1,5,0.23636363636363633,2.783206653594971,0
60,20,1,1,5,0.11515151515151514,2.7858070373535155,1
60,25,1,1,5,0.19999999999999998,2.788090634346008,1
70,25,2,2,5,0.11515151515151514,2.8292428731918333,2
90,35,2,1,10,-0.4666666666666666,2.7988583564758303,2
60,5,3,3,5,0.1515151515151515,2.849769616127014,2
80,25,1,2,5,0.07878787878787878,2.80409951210022,2
60,5,1,4,5,-0.6363636363636362,2.810296583175659,3
60,5,3,1,25,0.11515151515151514,2.8683122396469116,3
