ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,0.09353184700012207,5.60237979888916,1248872,34.74670624732971,2152160,10605,43.158398389816284,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,0.08600401878356934,5.5632264614105225,1255640,34.60350322723389,2152160,10605,42.838598012924194,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,Off,0.1177072525024414,5.5672430992126465,1248872,36.64947748184204,2152160,10605,44.77175569534302,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.10148048400878906,5.5227344036102295,1248872,36.82887363433838,2152160,10605,45.0590546131134,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,0.08695197105407715,5.521015644073486,1252968,34.76785182952881,2152160,10605,42.89864778518677,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.08476018905639648,5.516759395599365,1252968,34.631118059158325,2152160,10605,42.7437105178833,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,0.10284423828125,5.495240211486816,1252968,36.150601863861084,2152160,10605,44.29873991012573,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,0.10231685638427734,5.505309820175171,1248872,36.69727945327759,2152160,10605,44.89899468421936,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,0.09971165657043457,5.486582517623901,1251544,35.7908239364624,2152160,10605,44.005608320236206,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.08845186233520508,5.557994365692139,1252968,36.96015977859497,2152160,10605,45.141369342803955,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,0.07784843444824219,5.4946129322052,1251544,36.75709533691406,2152160,10605,44.830873012542725,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,0.08160233497619629,5.538373231887817,1248872,36.13885164260864,2152160,10605,44.384023666381836,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,Off,On,0.07680296897888184,5.52751088142395,1248872,37.09830689430237,2152160,10605,45.17531061172485,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.09036779403686523,5.540003538131714,1255640,36.96942448616028,2152160,10605,45.109498739242554,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.09245109558105469,5.5082688331604,1255640,37.68008637428284,2152160,10605,45.750356912612915,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,0.11850643157958984,5.568833351135254,1248872,37.58378863334656,2152160,10605,45.83262538909912,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,0.09038305282592773,5.5386412143707275,1251544,37.32198715209961,2152160,10605,45.47485399246216,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.10096335411071777,5.93185830116272,1252968,37.11074090003967,2152160,10605,45.71711087226868,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,0.10180449485778809,5.496004819869995,1255640,37.26314377784729,2152160,10605,45.32309699058533,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,0.08488225936889648,5.521434783935547,1255640,37.49501895904541,2152160,10605,45.75383400917053,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,0.090911865234375,5.49692702293396,1252968,35.100226640701294,2152160,10605,43.17073702812195,"[10, 50, 6, 4, 50]"
