ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.0860588550567627,0.47334790229797363,241944,2.3300485610961914,356663,1676,5.519121170043945,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,0.1016530990600586,0.39875340461730957,241944,2.198162317276001,356663,1676,5.136918067932129,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,0.09977579116821289,0.39675354957580566,241944,2.184838056564331,356663,1676,5.088488817214966,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,0.08225226402282715,0.4429445266723633,240512,2.1933391094207764,356663,1676,5.188379287719727,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,0.07729911804199219,0.4066588878631592,237848,2.19991397857666,356663,1676,5.068925619125366,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,0.10482168197631836,0.40526247024536133,241944,2.2348482608795166,356663,1676,5.185567378997803,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,On,Off,0.09427714347839355,0.39905667304992676,236416,2.1819543838500977,356663,1676,5.175168514251709,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,0.08985233306884766,0.4075455665588379,240512,2.1972291469573975,356663,1676,5.109185218811035,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,0.09592652320861816,1.4301719665527344,465288,4.274104833602905,828309,4503,8.284093379974365,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,0.08898806571960449,1.462479591369629,472056,4.292030572891235,828309,4503,8.249977827072144,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.08679413795471191,1.4423344135284424,469384,4.2795469760894775,828309,4503,8.25166130065918,"[10, 50, 6, 4, 10]"
Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,0.09839105606079102,1.4324874877929688,472056,4.266251564025879,828309,4503,8.321518659591675,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.08783483505249023,1.5261375904083252,504440,7.173420429229736,866233,4708,11.176653623580933,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,0.09582161903381348,1.5120885372161865,503000,7.140703201293945,866233,4708,11.222636699676514,"[10, 50, 6, 4, 25]"
On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.09299206733703613,5.543727874755859,1252968,34.62208437919617,2152160,10605,42.85542869567871,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,0.09817934036254883,1.4458436965942383,465288,4.271798610687256,828309,4503,8.299293041229248,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,0.08459210395812988,1.4496891498565674,472056,4.27094292640686,828309,4503,8.389583587646484,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,On,On,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,0.09149813652038574,1.4291951656341553,465288,4.296193599700928,828309,4503,8.291204929351807,"[10, 50, 6, 4, 10]"
