time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,35,20000,6,0.5,0.9151515151515152,65.932403922081,0
30,20,20000,10,0.5,0.6969696969696969,45.491389417648314,0
40,20,20000,10,0.5,0.8303030303030302,55.162218642234805,0
50,35,35000,4,0.5,0.9393939393939393,69.72267858982086,0
40,20,45000,4,0.5,0.8909090909090909,55.6913604259491,0
30,25,20000,10,0.9,0.49090909090909085,47.13730351924896,1
55,30,45000,6,0.5,0.9030303030303028,82.73328080177308,1
40,30,10000,6,0.5,0.6363636363636362,49.71221263408661,1
40,25,40000,4,0.5,0.8060606060606059,56.78097243309021,1
50,20,35000,4,0.5,0.8181818181818182,63.10170848369599,1
