ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,0.08853316307067871,5.621705532073975,1252968,34.75959014892578,2152160,10605,44.10621666908264,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,0.08411478996276855,5.504158020019531,1248872,34.61595273017883,2152160,10605,42.70053172111511,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,0.09310412406921387,5.492789030075073,1248872,34.61511516571045,2152160,10605,42.685295820236206,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,On,0.08150267601013184,5.495401859283447,1248872,34.756256341934204,2152160,10605,42.86597728729248,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,0.0878608226776123,5.538723945617676,1248872,34.5802264213562,2152160,10605,42.73274827003479,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,0.0995030403137207,5.522812128067017,1248872,34.56964921951294,2152160,10605,42.717074155807495,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,0.08592772483825684,5.497645854949951,1252968,34.61946153640747,2152160,10605,42.65121626853943,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,0.08989286422729492,5.545328855514526,1248872,34.60602021217346,2152160,10605,42.790794372558594,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,0.0925443172454834,5.552083969116211,1252968,34.758136510849,2152160,10605,43.0352840423584,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,On,0.08730053901672363,5.511410713195801,1251544,34.715299129486084,2152160,10605,42.861711740493774,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,0.07599449157714844,5.502171277999878,1255640,34.765718936920166,2152160,10605,42.80607557296753,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,0.08246374130249023,5.553150653839111,1252968,34.60063934326172,2152160,10605,42.739044427871704,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,On,On,0.08965778350830078,5.503362655639648,1248872,34.54963660240173,2152160,10605,42.60845875740051,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,0.09987998008728027,5.561756134033203,1248872,34.64377760887146,2152160,10605,42.78980207443237,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.09727311134338379,5.517563343048096,1248872,34.74094796180725,2152160,10605,42.83973479270935,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,0.09242844581604004,5.492873907089233,1252968,34.57458686828613,2152160,10605,42.60483694076538,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,0.06920051574707031,5.5432469844818115,1248872,34.56706237792969,2152160,10605,42.720048904418945,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,0.10077786445617676,5.522692441940308,1252968,34.57371497154236,2152160,10605,42.66294527053833,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,0.09056353569030762,5.492510080337524,1255640,34.57987117767334,2152160,10605,42.67747497558594,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,On,On,0.08618545532226562,5.543621063232422,1252968,34.63600206375122,2152160,10605,42.73708987236023,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,On,0.08396291732788086,5.557100772857666,1252968,34.58596611022949,2152160,10605,42.73057246208191,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,0.0781867504119873,5.552779674530029,1252968,34.60111427307129,2152160,10605,42.692081689834595,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,0.09082245826721191,5.5102293491363525,1248872,34.60110950469971,2152160,10605,42.71203064918518,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,0.08817696571350098,5.503877878189087,1252968,34.59943723678589,2152160,10605,42.69441747665405,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,0.0907735824584961,5.531071901321411,1252968,34.64374399185181,2152160,10605,42.67532539367676,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,On,On,0.09131360054016113,5.575337648391724,1252968,34.62110137939453,2152160,10605,42.78706097602844,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,0.0786893367767334,5.511788368225098,1252968,34.70892572402954,2152160,10605,42.84258532524109,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,0.09653782844543457,5.543511152267456,1248872,34.823973655700684,2152160,10605,42.876874685287476,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09320998191833496,5.5600645542144775,1255640,34.84681224822998,2152160,10605,43.06825280189514,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,0.08322978019714355,5.510215759277344,1252968,34.755285024642944,2152160,10605,42.893937826156616,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,0.0898752212524414,5.5195512771606445,1248872,34.74644494056702,2152160,10605,42.82589507102966,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,0.09027743339538574,5.5733256340026855,1252968,34.7872633934021,2152160,10605,42.945271253585815,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,0.09177350997924805,5.49925684928894,1255640,34.7258460521698,2152160,10605,42.733980655670166,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.1022801399230957,5.4959187507629395,1255640,34.77560901641846,2152160,10605,42.91820764541626,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.09870290756225586,5.542779207229614,1252968,34.643486976623535,2152160,10605,42.851574182510376,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,0.08391737937927246,5.546449661254883,1248872,34.588359355926514,2152160,10605,42.82709860801697,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,Off,0.0899496078491211,5.567518472671509,1251544,34.58338451385498,2152160,10605,42.783424615859985,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.07850050926208496,5.492890119552612,1248872,34.78476047515869,2152160,10605,42.810309171676636,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,Off,0.10429215431213379,5.57832145690918,1248872,34.638261556625366,2152160,10605,42.84960222244263,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,0.09894847869873047,5.561979532241821,1248872,34.61371350288391,2152160,10605,42.91651964187622,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,On,On,Off,0.09085988998413086,5.545409917831421,1252968,34.75172686576843,2152160,10605,42.81210923194885,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,0.1015162467956543,5.554750204086304,1251544,34.765676498413086,2152160,10605,42.87629222869873,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,0.09143185615539551,5.544917106628418,1252968,34.74020075798035,2152160,10605,42.81010842323303,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,0.09377169609069824,5.520161390304565,1251544,34.7502338886261,2152160,10605,42.85651707649231,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,0.0859673023223877,5.489619255065918,1248872,34.675058126449585,2152160,10605,42.83273983001709,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,0.09069657325744629,5.49487566947937,1251544,34.7800817489624,2152160,10605,42.81989026069641,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,0.08836531639099121,5.492156505584717,1252968,34.666325092315674,2152160,10605,42.69995069503784,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.09414935111999512,5.567382574081421,1255640,34.9516019821167,2152160,10605,43.04896569252014,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,0.07765507698059082,5.513996839523315,1255640,34.58702826499939,2152160,10605,42.692152976989746,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,0.10457587242126465,5.546020030975342,1252968,34.61883330345154,2152160,10605,42.76400947570801,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,0.0897817611694336,5.565197944641113,1252968,34.75094771385193,2152160,10605,42.8973286151886,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.09528493881225586,5.569488763809204,1255640,34.65851616859436,2152160,10605,42.83955097198486,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,0.0974118709564209,5.531058311462402,1248872,34.79134941101074,2152160,10605,42.96333837509155,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,0.09081363677978516,5.512077569961548,1252968,34.633944272994995,2152160,10605,42.767465591430664,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,0.09996676445007324,5.519068002700806,1252968,34.79928469657898,2152160,10605,42.8594856262207,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,0.08902549743652344,5.527706146240234,1248872,34.640475273132324,2152160,10605,42.713239669799805,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,0.09249472618103027,5.545907497406006,1248872,34.76844120025635,2152160,10605,42.98386812210083,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.08163237571716309,5.537461757659912,1248872,34.75420951843262,2152160,10605,42.78865194320679,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,0.08865165710449219,5.54457688331604,1248872,34.76426315307617,2152160,10605,42.956711769104004,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,0.0876455307006836,5.479705095291138,1248872,34.76251530647278,2152160,10605,42.77511501312256,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,0.0958859920501709,5.5180323123931885,1252968,34.74720740318298,2152160,10605,42.81125736236572,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,On,On,On,Off,0.10209250450134277,5.522237062454224,1251544,34.66219210624695,2152160,10605,42.83917427062988,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,0.08674407005310059,5.5035789012908936,1251544,34.784563064575195,2152160,10605,42.99169611930847,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,On,0.10755157470703125,5.556527137756348,1248872,34.79661512374878,2152160,10605,42.92782235145569,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,Off,On,0.09827184677124023,5.496218681335449,1252968,34.62827277183533,2152160,10605,42.72758769989014,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,0.08968305587768555,5.539206504821777,1252968,34.59599733352661,2152160,10605,42.74935245513916,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,0.09041666984558105,5.548810958862305,1255640,34.770166635513306,2152160,10605,42.898293018341064,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.09014391899108887,5.520479917526245,1252968,34.614774227142334,2152160,10605,42.72811698913574,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,On,Off,0.09507560729980469,5.48541522026062,1248872,34.76532459259033,2152160,10605,42.81922197341919,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,0.09616231918334961,5.508843898773193,1252968,34.75816774368286,2152160,10605,42.860180139541626,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,0.09557294845581055,5.51655912399292,1248872,34.61756944656372,2152160,10605,42.81373310089111,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,0.1027994155883789,5.565101146697998,1255640,34.745904207229614,2152160,10605,42.97150015830994,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.09207010269165039,5.514303684234619,1248872,34.76364302635193,2152160,10605,42.86210250854492,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,0.08018827438354492,5.538493633270264,1248872,34.76377511024475,2152160,10605,42.86392664909363,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,0.09380650520324707,5.514144420623779,1248872,34.726746797561646,2152160,10605,42.862253189086914,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,0.1021125316619873,5.503475189208984,1248872,34.6007616519928,2152160,10605,42.80745553970337,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08472633361816406,5.5007288455963135,1248872,34.58656668663025,2152160,10605,42.76795506477356,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,On,0.08286309242248535,5.505544185638428,1248872,34.6218535900116,2152160,10605,42.659356355667114,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,On,On,On,On,On,0.09526491165161133,5.486570596694946,1251544,34.75113892555237,2152160,10605,42.85235905647278,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,0.09215068817138672,5.507365465164185,1248872,34.730669021606445,2152160,10605,42.81104373931885,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.10547161102294922,5.471891403198242,1248872,34.6032235622406,2152160,10605,42.65324115753174,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,0.10190200805664062,5.512598276138306,1255640,34.622732400894165,2152160,10605,42.68879055976868,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,0.10003876686096191,5.503363132476807,1248872,34.66008687019348,2152160,10605,42.716355323791504,"[10, 50, 6, 4, 50]"
