ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,0.11994481086730957,0.5381166934967041,241944,2.3311243057250977,356663,1676,5.647993564605713,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,0.08751249313354492,0.40242695808410645,237848,2.214134931564331,356663,1676,5.0522167682647705,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.12203669548034668,0.41757655143737793,240512,2.2517521381378174,356663,1676,5.253375768661499,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,Off,0.08878374099731445,0.41562438011169434,237848,2.269383430480957,356663,1676,5.358777761459351,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,0.08883929252624512,0.4147017002105713,240512,2.246932029724121,356663,1676,5.141874551773071,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.09185290336608887,0.3973100185394287,241944,2.241943120956421,356663,1676,5.141668319702148,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09677290916442871,0.4094889163970947,240512,2.2508437633514404,356663,1676,5.227856636047363,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.09891796112060547,0.4150516986846924,240512,2.236788511276245,356663,1676,5.223562955856323,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,0.09326553344726562,1.4269566535949707,465288,4.272466659545898,828309,4503,8.195855617523193,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,Off,0.08998584747314453,1.439633846282959,465288,4.268886089324951,828309,4503,8.187556028366089,"[10, 50, 6, 4, 10]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,0.09199929237365723,1.4253084659576416,472056,4.286767244338989,828309,4503,8.248652696609497,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.08440327644348145,1.4296727180480957,469384,4.259807348251343,828309,4503,8.246330976486206,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.09130477905273438,1.5163710117340088,504440,7.176925897598267,866233,4708,11.200623512268066,"[10, 50, 6, 4, 25]"
On,On,On,On,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,Off,0.08939766883850098,1.4987115859985352,496248,7.164134740829468,866233,4708,11.238231658935547,"[10, 50, 6, 4, 25]"
