maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
6046,913,37882,13709,4158,33,90,false,50893,true,264694,30,29208,false,30674,11959,29959,309,541922,5,2711.29,180.11055994033813,"[8, 50, 180, True]",1
13069,422,35674,43361,94626,32,307,true,52353,true,429239,41102,66322,false,31342,23409,42391,379,567618,5,2709.74,180.11275243759155,"[8, 50, 180, True]",1
6069,718,58669,54546,58755,70,423,true,5583,true,577391,43937,97026,true,29783,51778,24878,758,436054,6,2702.56,180.11964631080627,"[8, 50, 180, True]",1
8876,718,58669,57098,58755,23,134,false,12497,true,289702,10309,51215,true,54750,15193,24878,854,289122,6,2700.61,180.1158311367035,"[8, 50, 180, True]",1
17122,512,38811,34027,57058,73,298,false,41318,true,493492,23677,51215,true,54750,15193,40057,622,436054,6,2694.12,180.10859370231628,"[8, 50, 180, True]",1
8876,718,58669,57098,58755,23,134,false,12497,true,289702,48577,25370,true,24436,60310,24878,854,289122,6,2691.22,180.0857219696045,"[8, 50, 180, True]",1
6069,718,58669,57098,58755,70,423,true,5583,true,577391,43937,97026,true,29783,51778,24878,758,436054,6,2690.01,180.1154317855835,"[8, 50, 180, True]",1
6069,501,59681,42526,3551,9,462,true,56232,true,141069,53369,97026,false,48292,16957,40057,589,580579,6,2687.98,180.09802722930908,"[8, 50, 180, True]",1
12006,718,38247,57098,58755,73,423,false,52353,true,429239,207,61380,false,29783,53105,24878,758,87268,5,2687.51,180.1024899482727,"[8, 50, 180, True]",1
8876,718,58669,57098,58755,23,134,false,12497,true,289702,48577,74860,true,24436,60310,24878,854,289122,6,2687.51,180.10440826416016,"[8, 50, 180, True]",1
12006,718,58669,57098,43872,73,423,false,52353,true,429239,1741,61380,false,29783,53105,24878,758,515151,5,2687.4,180.09373021125793,"[8, 50, 180, True]",1
12006,422,35674,43361,94626,32,307,true,52353,true,429239,13091,61380,false,29783,23409,24878,758,567618,5,2683.35,180.1255383491516,"[8, 50, 180, True]",1
3779,913,57073,40775,4158,82,90,true,50693,true,555594,30,64198,false,8133,11959,29959,588,436054,5,2682.37,180.12142038345337,"[8, 50, 180, True]",1
7139,313,58669,57098,71610,10,423,true,54221,false,337537,43937,97026,false,4549,62083,1290,145,593251,4,2674.42,180.11851119995117,"[8, 50, 180, True]",1
6069,501,59681,42526,3551,9,462,false,56232,true,141069,53369,40281,false,48292,16957,40057,589,580579,6,2673.57,180.1263358592987,"[8, 50, 180, True]",1
10142,753,38247,38751,52585,99,298,false,5583,true,336862,207,51215,true,54750,40925,31213,622,52505,4,2673.39,180.10746049880981,"[8, 50, 180, True]",1
7139,313,10485,6422,90379,10,453,true,54221,false,67696,37570,44821,false,4549,62083,1290,693,593251,4,2670.37,180.1154763698578,"[8, 50, 180, True]",1
2264,512,38811,34027,57058,73,151,true,41318,true,493492,23677,30195,true,2320,18877,31047,470,447581,6,2669.56,180.0883331298828,"[8, 50, 180, True]",1
6069,718,10485,6422,56822,70,453,true,21416,true,67696,37570,58939,false,29783,51778,40057,632,436054,6,2669.13,180.1200270652771,"[8, 50, 180, True]",1
6046,530,37882,13709,31829,33,42,false,50893,true,264694,3911,29208,false,30674,27629,1665,309,541922,8,2666.51,180.10508036613464,"[8, 50, 180, True]",1
