threads,connections,duration,post,spearman_corr,evaluated_time,front_level
1,15,10,True,0.7454545454545454,10.056516575813294,0
2,45,10,True,0.7212121212121211,10.059387731552125,1
8,35,55,True,0.6848484848484848,55.11247975826264,2
8,50,60,True,0.6848484848484848,60.09385831356049,2
8,45,10,True,0.406060606060606,10.0649924993515,2
2,45,50,True,0.6606060606060605,50.05680677890778,2
8,20,15,False,0.6606060606060605,15.070528435707093,2
8,40,15,True,0.6,15.080370140075683,3
8,20,15,True,-0.006060606060606061,15.075600337982177,3
8,35,45,True,0.6484848484848483,45.12426331043243,3
