maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
18390,498,47603,56718,50389,43,237,true,32490,true,46850,31132,31300,true,31875,4037,10598,996,502238,5,2851.41,180.12294387817383,"[8, 50, 180, True]",1
68,33,39980,35818,94694,390,74,false,17633,true,408455,48652,97849,false,60987,54766,8062,80,578206,6,2716.24,180.11367845535278,"[8, 50, 180, True]",1
19263,517,32590,59198,68759,40,342,false,54902,true,310582,26332,43492,false,50969,26276,64333,996,376760,9,2712.95,180.13161635398865,"[8, 50, 180, True]",1
6222,207,35961,51553,26029,19,461,false,27852,false,310582,26332,80439,false,35836,50253,45166,996,466372,2,2709.85,180.08575463294983,"[8, 50, 180, True]",1
6222,507,35961,2866,26029,22,461,true,27852,false,183383,54922,80439,true,24856,61432,45166,930,466372,3,2701.58,180.1224491596222,"[8, 50, 180, True]",1
4252,207,32915,981,63068,31,342,false,54902,false,310582,26332,43492,true,35836,50253,4203,857,222587,2,2691.85,180.13199472427368,"[8, 50, 180, True]",1
4962,666,8444,31028,46078,58,142,false,3599,true,301629,2741,17398,false,44329,28360,61465,348,338163,2,2691.61,180.10665607452393,"[8, 50, 180, True]",1
18390,666,47603,31028,50389,58,237,true,3599,true,301629,2741,17398,false,31875,4037,61465,348,338163,5,2689.07,180.1256399154663,"[8, 50, 180, True]",1
19263,207,32915,51553,63068,19,139,false,54902,false,310582,26332,43492,false,35836,50253,64333,766,222587,2,2683.97,180.111958026886,"[8, 50, 180, True]",1
6872,207,32915,51553,68759,19,139,false,54902,false,310582,26332,43492,false,35836,50253,64333,996,376760,2,2683.54,180.09569644927979,"[8, 50, 180, True]",1
9204,207,32915,20751,63068,40,139,false,54902,true,148432,27910,72166,false,24652,50253,40123,766,377110,2,2683.2,180.12577533721924,"[8, 50, 180, True]",1
4252,207,32915,981,63068,31,431,false,54902,false,310582,26332,43492,true,35836,50253,4203,857,222587,2,2683.14,180.0918800830841,"[8, 50, 180, True]",1
4224,993,32107,19901,43538,43,237,true,32490,false,23545,11875,83273,false,31875,4037,10598,855,502238,5,2681.95,180.12347054481506,"[8, 50, 180, True]",1
19263,517,39980,59198,94694,40,342,false,17633,false,310582,26332,50829,false,50969,54766,64333,80,376760,6,2680.93,180.11183762550354,"[8, 50, 180, True]",1
4252,207,32915,981,63068,31,342,false,54902,false,310582,26332,43492,true,35836,50253,4203,857,222587,2,2679.52,180.10690808296204,"[8, 50, 180, True]",1
9204,662,13300,20751,96835,40,484,false,54902,true,148432,54757,72166,false,24652,55321,40123,134,377110,2,2678.64,180.13040614128113,"[8, 50, 180, True]",1
4224,993,13300,19901,43538,40,237,false,32490,false,148432,17146,83273,false,24652,55321,10598,134,377110,5,2675.01,180.1280550956726,"[8, 50, 180, True]",1
1290,863,55429,53951,85254,222,279,false,31751,true,468740,29732,52790,false,12314,4596,4786,521,87381,4,2672.61,180.09289240837097,"[8, 50, 180, True]",1
19263,863,32915,51553,63068,19,139,false,54902,false,310582,26332,52790,true,12314,4596,46639,766,521279,4,2671.11,180.13118028640747,"[8, 50, 180, True]",1
6872,839,32915,20751,68759,40,342,false,54902,true,310582,26332,20742,false,50969,41847,64333,996,376760,9,2670.14,180.11988162994385,"[8, 50, 180, True]",1
