maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
11531,100,44909,16418,63280,142,158,true,38853,true,514084,46585,31043,true,28161,41014,49967,468,196401,9,2642.15,180.1263563632965,"[8, 50, 180, True]"
13292,248,26798,27245,39612,315,384,true,16981,true,599712,41908,4664,false,1820,11319,15734,223,494930,5,2608.88,180.07859182357788,"[8, 50, 180, True]"
17996,23,36633,54035,13015,197,247,true,23267,false,254598,12362,99052,true,38815,36233,28272,167,167384,6,2625.24,180.11856818199158,"[8, 50, 180, True]"
6222,507,35961,2866,26029,22,461,true,27852,false,183383,54922,80439,true,24856,61432,45166,930,466372,3,2701.58,180.1224491596222,"[8, 50, 180, True]"
1290,863,55429,53951,85254,222,279,false,31751,true,468740,29732,52790,false,12314,4596,4786,521,87381,4,2672.61,180.09289240837097,"[8, 50, 180, True]"
3908,740,14954,22415,53666,259,312,false,55687,false,37305,53404,48647,false,14162,14688,7869,844,57357,10,2617.79,180.06929898262024,"[8, 50, 180, True]"
14725,392,24000,7910,8227,491,75,false,46500,false,143257,32292,29108,true,61814,49920,37808,702,559815,8,2563.71,180.0837082862854,"[8, 50, 180, True]"
19983,963,52741,47909,77386,366,0,false,53617,false,108045,11822,68415,false,49747,54526,24929,75,414886,7,1875.27,180.12301635742188,"[8, 50, 180, True]"
8880,456,1674,40555,98493,409,403,true,8867,true,394393,18190,78582,true,55926,24815,56101,686,263322,1,2560.1,180.12762069702148,"[8, 50, 180, True]"
4962,666,8444,31028,46078,58,142,false,3599,true,301629,2741,17398,false,44329,28360,61465,348,338163,2,2691.61,180.10665607452393,"[8, 50, 180, True]"
11531,100,44909,16418,63280,142,158,true,38853,true,514084,46585,31043,true,28161,41014,49967,468,196401,9,1162.96,15.07068133354187,"[8, 20, 15, True]"
13292,248,26798,27245,39612,315,384,true,16981,true,599712,41908,4664,false,1820,11319,15734,223,494930,5,1180.55,15.064873218536377,"[8, 20, 15, True]"
17996,23,36633,54035,13015,197,247,true,23267,false,254598,12362,99052,true,38815,36233,28272,167,167384,6,1179.22,15.087013721466064,"[8, 20, 15, True]"
6222,507,35961,2866,26029,22,461,true,27852,false,183383,54922,80439,true,24856,61432,45166,930,466372,3,1236.93,15.08482027053833,"[8, 20, 15, True]"
1290,863,55429,53951,85254,222,279,false,31751,true,468740,29732,52790,false,12314,4596,4786,521,87381,4,1130.13,15.06450080871582,"[8, 20, 15, True]"
3908,740,14954,22415,53666,259,312,false,55687,false,37305,53404,48647,false,14162,14688,7869,844,57357,10,1259.88,15.081339597702026,"[8, 20, 15, True]"
14725,392,24000,7910,8227,491,75,false,46500,false,143257,32292,29108,true,61814,49920,37808,702,559815,8,1237.13,15.069941759109497,"[8, 20, 15, True]"
19983,963,52741,47909,77386,366,0,false,53617,false,108045,11822,68415,false,49747,54526,24929,75,414886,7,920.16,15.087023973464966,"[8, 20, 15, True]"
8880,456,1674,40555,98493,409,403,true,8867,true,394393,18190,78582,true,55926,24815,56101,686,263322,1,1163.4,15.070509672164917,"[8, 20, 15, True]"
4962,666,8444,31028,46078,58,142,false,3599,true,301629,2741,17398,false,44329,28360,61465,348,338163,2,1113.79,15.07529902458191,"[8, 20, 15, True]"
