threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.9878048780487806,28.099187040328978,0
8,40,55,True,1.0,44.11021101474762,0
8,35,25,True,0.9878048780487806,20.072921490669252,0
6,35,10,False,0.9512195121951219,8.058810925483703,0
8,35,50,True,1.0,40.088119459152225,0
8,45,35,True,0.9878048780487806,28.076951265335083,0
8,45,40,False,1.0,32.089929056167605,0
8,35,10,False,0.9268292682926831,8.055520963668823,0
8,40,10,True,0.9634146341463414,8.064729046821594,0
8,35,25,False,0.9878048780487806,20.082628583908082,0
