threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9268292682926831,16.067676377296447,0
8,35,35,True,0.9878048780487806,28.099187040328978,0
8,50,40,True,0.9878048780487806,32.09566340446472,0
8,40,55,True,1.0,44.11021101474762,0
8,35,10,True,0.9146341463414634,8.06074833869934,0
8,35,25,True,0.9878048780487806,20.072921490669252,0
8,45,60,True,0.9878048780487806,48.0818913936615,1
8,15,45,True,0.8414634146341463,36.06618847846985,1
8,25,55,True,0.9512195121951219,44.0939325094223,1
8,15,60,True,0.829268292682927,48.070329427719116,2
