fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,0.09366226196289062,1.6818764209747314,523192,34.53326368331909,2152160,10605,40.535003423690796,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,0.07189798355102539,1.5187180042266846,513896,34.04031944274902,2152160,10605,38.39178252220154,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,On,0.09738850593566895,1.5155253410339355,522088,34.09217357635498,2152160,10605,38.4887809753418,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,0.0845038890838623,1.5160908699035645,515000,34.076072216033936,2152160,10605,38.307074785232544,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,On,0.09301567077636719,1.560145378112793,515192,34.065603256225586,2152160,10605,38.260443687438965,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,0.0881497859954834,1.539360523223877,521896,34.130664110183716,2152160,10605,38.40381360054016,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,0.10263705253601074,1.4731245040893555,513704,34.09979748725891,2152160,10605,38.17250442504883,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,On,On,Off,0.07741641998291016,1.4861054420471191,523384,34.09945106506348,2152160,10605,38.38640904426575,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,0.07974576950073242,1.5364670753479004,522088,34.03410267829895,2152160,10605,38.269012451171875,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.08487582206726074,1.4894301891326904,515000,34.13590979576111,2152160,10605,38.28687810897827,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,0.1036989688873291,1.497140884399414,523192,34.067800760269165,2152160,10605,38.208417654037476,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,0.08599424362182617,1.4641785621643066,513896,34.070573568344116,2152160,10605,38.21324825286865,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,0.09568190574645996,1.5062544345855713,513704,34.11654281616211,2152160,10605,38.42063331604004,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09907102584838867,1.5096042156219482,523384,34.03111553192139,2152160,10605,38.172144174575806,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,0.09847903251647949,1.5187456607818604,515192,34.100380659103394,2152160,10605,38.40690493583679,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,0.08175444602966309,1.564537525177002,521896,34.171064615249634,2152160,10605,38.36001491546631,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,0.09581494331359863,1.4665558338165283,513896,34.05468010902405,2152160,10605,38.26286292076111,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,0.09272289276123047,1.5444438457489014,523192,34.05724287033081,2152160,10605,38.3979766368866,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,0.08379149436950684,1.5149149894714355,515000,34.10931873321533,2152160,10605,38.29448485374451,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,0.0977177619934082,1.494929313659668,522088,34.07536840438843,2152160,10605,38.3021605014801,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,Off,On,0.09109306335449219,1.5334246158599854,521896,34.09790873527527,2152160,10605,38.22879219055176,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,0.09108495712280273,1.5193140506744385,515192,34.097634077072144,2152160,10605,38.27303957939148,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,0.07807540893554688,1.5444819927215576,523384,34.07996678352356,2152160,10605,38.22361636161804,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,0.09446001052856445,1.5609030723571777,513704,34.096832513809204,2152160,10605,38.302486181259155,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,On,0.08487462997436523,1.5000762939453125,515000,34.13719034194946,2152160,10605,38.327775955200195,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,0.10066914558410645,1.5341722965240479,522088,34.05942630767822,2152160,10605,38.238553285598755,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,0.08969449996948242,1.4778783321380615,513896,34.16743779182434,2152160,10605,38.25384163856506,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.09413552284240723,1.489114761352539,523192,34.05553889274597,2152160,10605,38.174185037612915,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,0.08715653419494629,1.4996159076690674,523384,34.466986894607544,2152160,10605,38.56193995475769,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,0.09035563468933105,1.4863080978393555,513704,34.116761207580566,2152160,10605,38.155935287475586,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,On,On,0.09418225288391113,1.5145070552825928,515000,34.034292221069336,2152160,10605,38.15120768547058,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,0.08917784690856934,1.492034673690796,513896,34.09743785858154,2152160,10605,38.30606412887573,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,0.09531140327453613,1.5116467475891113,523384,34.12195014953613,2152160,10605,38.43639636039734,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,0.08772754669189453,1.5521092414855957,513896,34.118990421295166,2152160,10605,38.42601704597473,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,0.11210322380065918,1.4620606899261475,513896,34.0983510017395,2152160,10605,38.315775632858276,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,On,Off,Off,0.09346294403076172,1.5113415718078613,523384,34.17016792297363,2152160,10605,38.261035442352295,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,0.09151101112365723,1.5188186168670654,523192,34.15320301055908,2152160,10605,38.423295974731445,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,On,On,0.09126496315002441,1.4972810745239258,513896,34.036789655685425,2152160,10605,38.15966010093689,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,0.0760650634765625,1.5062437057495117,515000,34.09149646759033,2152160,10605,38.263654470443726,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,0.10315346717834473,1.5538573265075684,515192,34.08067059516907,2152160,10605,38.23926377296448,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,0.0915229320526123,1.5136232376098633,513704,34.05325508117676,2152160,10605,38.29461455345154,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,0.07927131652832031,1.4845101833343506,515192,34.313047885894775,2152160,10605,38.48612952232361,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.08869338035583496,1.5158436298370361,523384,34.13365912437439,2152160,10605,38.35557246208191,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,0.08556890487670898,1.5001730918884277,523384,34.05509805679321,2152160,10605,38.27533745765686,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,0.08853697776794434,1.5097627639770508,513704,34.10507678985596,2152160,10605,38.281609773635864,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.0823202133178711,1.5332727432250977,513896,34.15560865402222,2152160,10605,38.31049180030823,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,0.08672571182250977,1.4971954822540283,513896,34.100488901138306,2152160,10605,38.343371868133545,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,0.09381580352783203,1.4859137535095215,523384,34.11774206161499,2152160,10605,38.20663523674011,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.09926915168762207,1.5337917804718018,513704,34.16378045082092,2152160,10605,38.35632801055908,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,0.0935821533203125,1.4913709163665771,515192,34.11362814903259,2152160,10605,38.2549033164978,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,On,On,On,On,On,On,On,On,Off,On,On,On,On,0.08700895309448242,1.5128493309020996,523384,34.127403259277344,2152160,10605,38.375943660736084,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,0.09770941734313965,1.5689160823822021,523192,34.09721302986145,2152160,10605,38.30893564224243,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,0.08899521827697754,1.4829649925231934,523192,34.10957956314087,2152160,10605,38.30551600456238,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,0.09886837005615234,1.5368678569793701,515000,34.10308313369751,2152160,10605,38.34662437438965,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,0.08753466606140137,1.494131326675415,513704,34.15047001838684,2152160,10605,38.34954500198364,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,0.08788204193115234,1.5192649364471436,515192,34.088470458984375,2152160,10605,38.27103137969971,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,0.09575796127319336,1.5371425151824951,523192,34.90308356285095,2152160,10605,39.034770488739014,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,On,0.08458328247070312,1.5243477821350098,521896,34.16238760948181,2152160,10605,38.33813738822937,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,On,Off,0.09113383293151855,1.5068647861480713,513896,34.245434045791626,2152160,10605,38.39251470565796,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,0.0869741439819336,1.5492258071899414,515000,34.11442184448242,2152160,10605,38.399049282073975,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,0.10822653770446777,1.532599687576294,513896,34.08231735229492,2152160,10605,38.264139890670776,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,0.09501051902770996,1.6682815551757812,515192,34.10134267807007,2152160,10605,38.4805953502655,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.08556270599365234,1.5253050327301025,513704,34.06512403488159,2152160,10605,38.224411964416504,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.0889122486114502,1.5437405109405518,521896,34.15751647949219,2152160,10605,38.415085554122925,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,Off,0.08582019805908203,1.559992790222168,521896,34.117939710617065,2152160,10605,38.324074029922485,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,0.08852744102478027,1.4957549571990967,513896,34.13389444351196,2152160,10605,38.29908061027527,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,0.09709501266479492,1.5333657264709473,522088,34.100120544433594,2152160,10605,38.34624004364014,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,0.09522438049316406,1.5326528549194336,515192,34.12964677810669,2152160,10605,38.36398506164551,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,0.09062767028808594,1.5244219303131104,515000,34.10507583618164,2152160,10605,38.316550493240356,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,0.09655570983886719,1.557446002960205,521896,34.835790395736694,2152160,10605,39.140692949295044,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,0.09198904037475586,1.533466100692749,513896,34.142988204956055,2152160,10605,38.361565351486206,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.09059572219848633,1.4840898513793945,522088,34.13828897476196,2152160,10605,38.281737089157104,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,0.10030603408813477,1.5087521076202393,515192,34.09790253639221,2152160,10605,38.20059275627136,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,0.08661484718322754,1.547908067703247,521896,34.08560037612915,2152160,10605,38.31286907196045,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,0.09420108795166016,1.4813060760498047,522088,34.03727149963379,2152160,10605,38.237895250320435,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,On,On,On,Off,0.09256529808044434,1.4847204685211182,515192,34.109177589416504,2152160,10605,38.21603298187256,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,0.0798804759979248,1.4853930473327637,513704,34.13169503211975,2152160,10605,38.27524185180664,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,On,Off,0.09415316581726074,1.4692718982696533,513704,34.20745038986206,2152160,10605,38.46547079086304,"[10, 50, 6, 4, 50]"
