inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,2,1,15,0.13939393939393938,2.848988676071167,0
90,25,1,3,25,0.5757575757575757,2.875475025177002,0
50,25,1,4,25,0.01818181818181818,2.8496301889419557,1
60,35,3,2,5,0.01818181818181818,2.875240206718445,1
60,20,2,3,5,0.09090909090909088,2.899003791809082,1
90,15,3,3,5,0.23636363636363633,2.9962436676025392,1
80,15,2,2,10,-0.01818181818181818,2.901971936225891,2
80,20,3,3,35,-0.28484848484848485,4.172763133049012,3
50,5,3,4,25,-0.4666666666666666,3.95389187335968,3
90,25,2,1,25,-1,73.49958062171936,4
