fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.08299589157104492,1.6394267082214355,523192,34.19143486022949,2152160,10605,40.008344888687134,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.08514523506164551,1.5118908882141113,522088,34.05167531967163,2152160,10605,38.30172109603882,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,0.09258866310119629,1.49057936668396,523192,34.08317995071411,2152160,10605,38.26253008842468,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.08975863456726074,1.4904136657714844,515192,34.01786184310913,2152160,10605,38.23606991767883,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,0.09487128257751465,1.5115089416503906,513704,34.02793598175049,2152160,10605,38.25386881828308,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,0.10236716270446777,1.5034050941467285,523192,34.18227505683899,2152160,10605,38.43158483505249,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.10253453254699707,1.480302095413208,515000,34.0372953414917,2152160,10605,38.1725013256073,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,0.08062386512756348,1.5296940803527832,522088,34.05151677131653,2152160,10605,38.18717384338379,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,0.07740330696105957,1.551886796951294,513896,34.0168514251709,2152160,10605,38.2647271156311,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,0.0851125717163086,1.506944179534912,513896,34.10401010513306,2152160,10605,38.2430682182312,"[10, 50, 6, 4, 50]"
