time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,35,10000,10,0.5,0.6727272727272726,55.98125336170197,0
30,25,25000,10,0.5,0.6484848484848483,44.06618776321411,0
30,25,15000,10,0.5,0.41818181818181815,39.79698624610901,0
35,25,15000,10,0.5,0.4666666666666666,45.707905006408694,1
30,25,15000,8,0.5,0.12727272727272726,39.85360422134399,1
30,40,20000,4,0.5,0.3939393939393939,42.10562162399292,1
30,40,15000,4,0.5,-0.12727272727272726,40.21285593509674,2
30,35,40000,4,0.5,0.3696969696969697,48.14965848922729,2
35,35,25000,4,0.5,0.10303030303030303,47.790617966651915,2
30,40,15000,10,0.5,0.06666666666666665,44.030484080314636,2
