inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,25,2,2,5,0.8424242424242423,2.8393932580947876,0
60,25,1,2,5,0.2727272727272727,2.782249855995178,0
50,35,2,4,5,0.34545454545454546,2.882326769828796,1
50,10,3,3,35,0.35757575757575755,3.9602795600891114,1
80,15,1,2,5,-0.43030303030303024,2.7921119928359985,1
80,20,2,3,5,0.13939393939393938,2.831160283088684,1
60,20,1,1,15,0.24848484848484845,2.8342390060424805,1
70,5,1,4,10,-0.2727272727272727,2.841782307624817,2
60,20,1,2,15,-0.16363636363636364,2.8593087196350098,2
90,10,2,3,5,0.19999999999999998,2.8889585971832275,2
