ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.09171056747436523,0.4849989414215088,241944,2.283027172088623,356663,1676,5.493216276168823,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,On,On,0.10852169990539551,0.4061098098754883,240512,2.2121615409851074,356663,1676,5.1383957862854,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.09418344497680664,0.389923095703125,237848,2.266294479370117,356663,1676,5.257166385650635,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,On,On,On,0.09458518028259277,0.403825044631958,237848,2.2041823863983154,356663,1676,5.022144794464111,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.09621787071228027,0.3910696506500244,240512,2.2458300590515137,356663,1676,5.202006101608276,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.07975268363952637,0.4103097915649414,237848,2.2367382049560547,356663,1676,5.1695945262908936,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,0.08983802795410156,0.3924295902252197,240512,2.2370195388793945,356663,1676,5.1350977420806885,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.0998687744140625,0.407045841217041,240512,2.246363878250122,356663,1676,5.196239948272705,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.08407974243164062,1.4187674522399902,465288,4.2814247608184814,828309,4503,8.256963014602661,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,0.08720827102661133,1.4585485458374023,472056,4.255421876907349,828309,4503,8.198421239852905,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.08306336402893066,1.4507088661193848,469384,4.260589599609375,828309,4503,8.35233998298645,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.10217690467834473,1.4302458763122559,465288,4.265497207641602,828309,4503,8.329495906829834,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.07913994789123535,1.5351483821868896,504440,7.162712574005127,866233,4708,11.277080535888672,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.09902524948120117,1.4910469055175781,496248,7.176595687866211,866233,4708,11.220820665359497,"[10, 50, 6, 4, 25]"
Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.07292890548706055,5.4958274364471436,1252968,34.87209725379944,2152160,10605,42.948163747787476,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,0.08588814735412598,1.4465248584747314,469384,4.26741886138916,828309,4503,8.260151386260986,"[10, 50, 6, 4, 10]"
On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,0.08335423469543457,1.4435374736785889,465288,4.261545181274414,828309,4503,8.218491554260254,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,0.09525728225708008,1.447681188583374,467960,4.2560875415802,828309,4503,8.319084405899048,"[10, 50, 6, 4, 10]"
On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,0.08049750328063965,1.4571888446807861,465288,4.262284278869629,828309,4503,8.276916980743408,"[10, 50, 6, 4, 10]"
On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,0.0963900089263916,1.434727430343628,469384,4.2501161098480225,828309,4503,8.302117109298706,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,0.09484124183654785,1.4242677688598633,469384,4.252307415008545,828309,4503,8.2309091091156,"[10, 50, 6, 4, 10]"
On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,0.09008622169494629,1.5240986347198486,496248,7.197250127792358,866233,4708,11.2369384765625,"[10, 50, 6, 4, 25]"
On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,0.0874474048614502,1.495572566986084,496248,7.158824682235718,866233,4708,11.231993913650513,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,0.10040402412414551,1.5105810165405273,504440,7.180179595947266,866233,4708,11.301500082015991,"[10, 50, 6, 4, 25]"
On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,0.1026310920715332,5.486410856246948,1248872,34.74143886566162,2152160,10605,42.93576693534851,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07885146141052246,1.5304491519927979,504440,7.192537784576416,866233,4708,11.30210256576538,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,0.09014654159545898,1.524324893951416,496248,7.1788623332977295,866233,4708,11.264541864395142,"[10, 50, 6, 4, 25]"
Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,0.10188913345336914,1.522702932357788,504440,7.165039777755737,866233,4708,11.321702241897583,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,0.0940706729888916,1.4746935367584229,496248,7.164019346237183,866233,4708,11.137171030044556,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09080386161804199,5.551435708999634,1252968,34.71189069747925,2152160,10605,42.90154504776001,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,0.09098196029663086,5.5041258335113525,1248872,34.80613946914673,2152160,10605,42.859782457351685,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09769940376281738,5.5078558921813965,1252968,34.732789516448975,2152160,10605,42.83200788497925,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,On,0.078033447265625,5.50189208984375,1252968,34.82933759689331,2152160,10605,42.829368591308594,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,On,On,Off,On,On,On,Off,On,On,Off,0.0850381851196289,5.530126333236694,1248872,35.18179416656494,2152160,10605,43.38340091705322,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.09374022483825684,5.541193962097168,1248872,34.71600341796875,2152160,10605,42.8425178527832,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,On,On,On,Off,On,Off,0.10500407218933105,0.40421438217163086,237848,2.2064995765686035,356663,1676,5.196270704269409,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,0.09311199188232422,0.3906059265136719,237848,2.200670003890991,356663,1676,5.352537155151367,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.08287692070007324,0.41861867904663086,241944,2.1934726238250732,356663,1676,5.261349678039551,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,0.0779268741607666,0.39696216583251953,240512,2.174994707107544,356663,1676,5.124154806137085,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.09883499145507812,0.40093398094177246,240512,2.1916344165802,356663,1676,5.240819215774536,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,0.09290528297424316,0.4096341133117676,240512,2.1988942623138428,356663,1676,5.110853910446167,"[10, 50, 6, 4, 5]"
Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,0.10555195808410645,0.40585803985595703,237848,2.206615686416626,356663,1676,5.261109828948975,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.07467937469482422,0.403228759765625,241944,2.192748785018921,356663,1676,5.118311643600464,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09230661392211914,1.444523572921753,469384,4.283862829208374,828309,4503,8.239565134048462,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,0.08945989608764648,1.4425296783447266,472056,4.248479604721069,828309,4503,8.246246814727783,"[10, 50, 6, 4, 10]"
