ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,0.0903775691986084,0.4704868793487549,241944,2.3292171955108643,356663,1676,5.446437835693359,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,0.09492874145507812,0.403095006942749,237848,2.2209575176239014,356663,1676,5.090852499008179,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.07750940322875977,0.41832900047302246,241944,2.187602996826172,356663,1676,5.165220737457275,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,0.09451913833618164,0.3847074508666992,237848,2.188955783843994,356663,1676,5.157967567443848,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,0.08913040161132812,0.43300437927246094,241944,2.235931634902954,356663,1676,5.164337158203125,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,0.09732580184936523,0.4167313575744629,236416,2.2107396125793457,356663,1676,5.256221055984497,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.08933162689208984,0.4211900234222412,241944,2.1862285137176514,356663,1676,5.087313652038574,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,Off,0.09478974342346191,0.41864514350891113,237848,2.1981701850891113,356663,1676,5.202989339828491,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.08283066749572754,1.4911775588989258,469384,4.289445877075195,828309,4503,8.246232986450195,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,0.10123205184936523,1.4491822719573975,469384,4.24001407623291,828309,4503,8.208373785018921,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.0935359001159668,1.4400346279144287,469384,4.2508838176727295,828309,4503,8.185075759887695,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,0.10229849815368652,1.45674467086792,469384,4.249348163604736,828309,4503,8.305948495864868,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.09332799911499023,1.5431411266326904,504440,7.180490970611572,866233,4708,11.279670000076294,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.08395195007324219,1.5020380020141602,504440,7.165729999542236,866233,4708,11.238977432250977,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.09350204467773438,5.523056745529175,1252968,34.771201848983765,2152160,10605,42.937612533569336,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,0.09631752967834473,1.4324159622192383,469384,4.2657177448272705,828309,4503,8.258995056152344,"[10, 50, 6, 4, 10]"
On,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,On,Off,0.10186481475830078,1.4463529586791992,469384,4.278995990753174,828309,4503,8.363009691238403,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,0.08421730995178223,1.4403588771820068,469384,4.298316717147827,828309,4503,8.266470193862915,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,0.08308172225952148,1.4262502193450928,469384,4.2535765171051025,828309,4503,8.212167263031006,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,0.0777428150177002,1.4500293731689453,469384,4.294534683227539,828309,4503,8.316045761108398,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,On,Off,0.08030104637145996,1.4458394050598145,472056,4.309633255004883,828309,4503,8.301458358764648,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,0.09538698196411133,1.4999206066131592,504440,7.192737102508545,866233,4708,11.215307712554932,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,On,On,Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,0.08753013610839844,1.50484299659729,504440,7.181964159011841,866233,4708,11.261834383010864,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.08324003219604492,1.5303540229797363,504440,7.171672344207764,866233,4708,11.250540256500244,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,Off,0.09016942977905273,5.5544843673706055,1252968,34.589975118637085,2152160,10605,42.74404191970825,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.08700108528137207,1.5098485946655273,504440,7.178347110748291,866233,4708,11.204848051071167,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.07719230651855469,1.5032339096069336,504440,7.164653301239014,866233,4708,11.128419876098633,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,0.09353399276733398,1.4908509254455566,504440,7.1726319789886475,866233,4708,11.233384847640991,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.0991201400756836,1.5287134647369385,503000,7.194278240203857,866233,4708,11.368765115737915,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.10088372230529785,5.485535621643066,1255640,34.63566851615906,2152160,10605,42.70756459236145,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,0.08729147911071777,5.499757528305054,1255640,34.81138467788696,2152160,10605,42.886016607284546,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,0.07755184173583984,5.491561651229858,1252968,34.79040336608887,2152160,10605,42.87885856628418,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,Off,0.10424017906188965,5.468213319778442,1255640,34.79315137863159,2152160,10605,42.9111533164978,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,Off,0.08513236045837402,5.492418527603149,1252968,34.6048264503479,2152160,10605,42.66011691093445,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,0.0897359848022461,5.488994598388672,1255640,34.644383907318115,2152160,10605,42.72636103630066,"[10, 50, 6, 4, 50]"
