time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9393939393939393,71.71962463855743,0
30,20,20000,10,0.5,0.7696969696969697,45.175863814353946,0
30,45,20000,6,0.5,0.8909090909090909,49.762704491615295,0
40,30,50000,10,0.5,0.9030303030303028,85.95689995288849,1
30,35,20000,6,0.5,0.7333333333333332,46.30165913105011,1
50,30,10000,6,0.5,0.8181818181818182,59.79562225341797,1
50,20,35000,4,0.7,0.8545454545454544,62.69680070877075,1
50,25,20000,10,0.5,0.8666666666666665,66.60731468200683,1
45,30,45000,6,0.5,0.8666666666666665,73.78880422115326,1
40,25,40000,4,0.5,0.6727272727272726,56.711249113082886,2
