time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9393939393939393,71.71962463855743,0
30,20,20000,10,0.5,0.7696969696969697,45.175863814353946,0
30,45,20000,6,0.5,0.8909090909090909,49.762704491615295,0
30,30,20000,6,0.5,0.7212121212121211,44.57593412399292,0
30,35,10000,6,0.9,0.709090909090909,40.79029726982117,0
30,35,20000,6,0.5,0.7333333333333332,46.30165913105011,1
40,30,50000,10,0.5,0.9030303030303028,85.95689995288849,1
50,30,10000,6,0.5,0.8181818181818182,59.79562225341797,1
50,20,45000,10,0.5,0.8666666666666665,81.61632778644562,1
50,20,35000,4,0.7,0.8545454545454544,62.69680070877075,1
