innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
666,265074035,23011,870521683,74618783,902763354,50750,1026011522,0,50,11318574641,19402,1015478425,123,95385758,full,9493,104534294,4,96479,260.35,252.04313254356384,"[180, 50, 100000, 4, 0.5]",66.61917757987976,180.16393065452576,1.5988221168518066
279,358878146,28894,715557477,113196927,1018932192,80076,929748414,2,0,11874591185,195,1869474610,105,30191788,noblob,926,69113199,60,661543,252.82,249.68152832984924,"[180, 50, 100000, 4, 0.5]",64.93683052062988,180.1288149356842,1.5190415382385254
323,950918785,36959,23183367,3632227,329002425,72591,697026924,0,48,15005874482,14972,234484997,51,43199490,full,3746,27910759,20,186288,259.04,253.89421892166138,"[180, 50, 100000, 4, 0.5]",69.61221432685852,180.18618845939636,1.0029432773590088
933,46610060,15281,462464451,83102826,25843205,111123,272875656,0,73,12962021440,6568,489708928,84,114996950,noblob,5663,2020684,70,863232,273.78,244.57791376113892,"[180, 50, 100000, 4, 0.5]",59.827818393707275,180.16709899902344,1.485818862915039
493,1045451760,16652,764324259,102039032,256872158,96272,132627971,1,21,15490935046,3995,2622617535,71,686695,full,4685,128537622,80,717502,238.35,248.20169472694397,"[180, 50, 100000, 4, 0.5]",62.737324476242065,180.13768792152405,2.2318198680877686
568,481850474,2282,541398622,53652288,513540897,7465,55378131,2,94,14522108185,23547,2158240299,33,14907356,full,8881,23617926,39,419526,302.11,241.7166121006012,"[180, 50, 100000, 4, 0.5]",57.34215068817139,180.10308861732483,1.170614242553711
839,640006208,26280,429007069,15654783,591059658,120652,360891955,1,82,13585450006,16469,3562048859,97,77884659,minimal,7977,116232586,21,948894,230.34,249.5276346206665,"[180, 50, 100000, 4, 0.5]",64.13512086868286,180.21791815757751,2.081679105758667
31,853132919,33431,245556913,54210953,209750716,19588,554020027,1,36,10430720044,28839,1395034815,56,88094354,minimal,2439,64380573,92,573603,231.58,252.34978318214417,"[180, 50, 100000, 4, 0.5]",67.5285153388977,180.11510348320007,1.6149556636810303
742,164232828,6036,1069306742,30306045,845578103,63166,759380311,2,16,13053124908,10729,3333940116,24,64486095,noblob,6748,53121530,83,260665,273.66,241.35015320777893,"[180, 50, 100000, 4, 0.5]",56.81192421913147,180.1178321838379,1.3198869228363037
190,719784377,10163,186341902,126194332,672319932,34555,527236822,1,69,12161467774,24260,4077895294,6,126449810,minimal,1278,84667304,45,385829,243.83,245.36046648025513,"[180, 50, 100000, 4, 0.5]",60.11131501197815,180.126056432724,2.024791717529297
