inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,2,2,25,0.6606060606060605,3.04762225151062,0
70,15,1,3,25,0.5272727272727272,2.986152720451355,0
60,25,1,2,5,0.4787878787878787,2.7912545680999754,0
70,20,2,2,5,0.29696969696969694,2.845275855064392,1
90,15,3,3,15,0.3939393939393939,2.9360413789749145,1
70,15,2,2,5,-0.12727272727272726,2.8351161003112795,1
70,15,3,2,5,-0.18787878787878787,2.835658311843872,2
80,5,1,4,35,0.2727272727272727,3.355964946746826,2
60,35,3,3,10,0.05454545454545454,3.051144504547119,2
90,15,2,1,15,-0.006060606060606061,2.875302219390869,2
