threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.5515151515151515,20.071451687812804,0
8,35,10,True,0.0303030303030303,10.053031706809998,0
8,25,55,True,0.8666666666666665,55.117443919181824,0
4,30,20,True,0.33333333333333326,20.071326732635498,0
8,30,45,True,0.6969696969696969,45.10114312171936,0
8,35,50,True,0.7575757575757575,50.11719033718109,0
10,40,20,True,0.5272727272727272,20.07788245677948,1
8,40,55,True,0.6606060606060605,55.12593939304352,1
8,35,25,True,0.4424242424242424,25.083709645271302,2
8,30,45,False,0.4424242424242424,45.09841396808624,2
