TimeOut,KeepAlive,KeepAliveTimeout,MaxKeepAliveRequests,EnableSendfile,EnableMMAP,HostnameLookups,LimitRequestBody,LimitRequestFields,LimitRequestFieldSize,LimitRequestLine,ReadBufferSize,FlushMaxPipelined,FlushMaxThreshold,RLimitCPU,RLimitMEM,RLimitNPROC,MaxRanges,MaxRangeOverlaps,MaxRangeReversals,RPS,cost,fidelity
417,Off,3,6742,On,Off,On,1553478400,7558,3581,6760,46394,905,404293,43641,1071113344,470,unlimited,default,default,663.53,180.2264699935913,"[8, 50, 180, True]"
211,On,34,2235,Off,On,Off,640950336,3195,6073,1396,17375,408,744415,87488,496304096,948,1000,300,200,948.61,180.1254780292511,"[8, 50, 180, True]"
118,Off,23,8052,Off,Off,On,2033224192,2070,8030,5110,12921,102,951103,61860,69426232,240,none,500,none,357.71,180.19696974754333,"[8, 50, 180, True]"
512,On,48,3584,On,On,Double,60594864,6417,1319,3309,56430,583,258981,17999,643843968,658,200,100,300,2753.25,361.2552764415741,"[8, 50, 180, True]"
574,On,25,334,On,On,Double,446405184,5357,2812,6064,1450,185,650906,66580,789146752,101,300,1000,unlimited,2678.16,180.13243198394775,"[8, 50, 180, True]"
68,Off,56,6138,Off,Off,On,1614252416,1001,4282,2218,62851,627,302595,10252,222983968,519,100,none,300,393.71,180.22986316680908,"[8, 50, 180, True]"
280,On,15,4144,Off,On,Off,1060315328,4870,6240,7725,39973,821,83683,35775,352179392,323,500,unlimited,100,821.16,180.09521293640137,"[8, 50, 180, True]"
374,Off,40,9987,On,Off,On,1168061312,9224,551,310,28845,364,800377,92130,918474624,801,unlimited,200,500,678.91,180.12381625175476,"[8, 50, 180, True]"
322,On,16,4811,Off,On,On,1785280384,2879,1547,5346,8657,222,135202,94182,983956160,588,200,500,100,838.51,180.1374249458313,"[8, 50, 180, True]"
228,Off,50,9317,On,Off,Double,281355488,8478,7243,3065,60152,711,1007804,25519,417784320,46,none,none,500,453.91,180.18360900878906,"[8, 50, 180, True]"
26,On,7,1004,On,On,On,1338084736,7352,5269,7547,34656,769,702554,389,22102560,874,500,unlimited,unlimited,2673.5,180.13073658943176,"[8, 50, 180, True]"
532,Off,34,5471,Off,Off,Off,896376384,1741,3792,615,29655,296,510144,69019,588405056,264,unlimited,200,200,514.95,180.1110270023346,"[8, 50, 180, True]"
479,Off,9,8719,Off,Off,Off,745184960,76,266,6458,44353,942,906748,20633,712733248,1023,default,unlimited,100,475.37,180.14139580726624,"[8, 50, 180, True]"
85,On,43,2914,On,On,On,1455853056,5678,6988,1570,24988,492,42342,51803,137914624,413,500,300,1000,2696.75,180.1240577697754,"[8, 50, 180, True]"
188,Off,29,7412,On,Off,Double,163718240,9547,5015,4261,13324,49,359816,77036,294636256,729,100,300,unlimited,446.94,180.19616103172302,"[8, 50, 180, True]"
394,On,56,1567,Off,On,On,1936602880,3939,2512,4031,50454,515,527646,45888,869061056,187,300,100,300,969.14,180.12695050239563,"[8, 50, 180, True]"
404,On,28,8962,On,Off,On,991819776,6736,6857,1120,15500,719,262878,47902,752365312,795,500,500,default,2672.67,180.1182680130005,"[8, 50, 180, True]"
160,Off,53,4406,Off,On,Double,1102179200,2375,141,6980,52835,214,619080,79272,245052832,377,none,100,200,384.79,180.0616159439087,"[8, 50, 180, True]"
113,On,11,5309,Off,Off,On,515195616,3515,2135,3521,41925,272,830118,54402,388798016,573,200,default,none,641.13,180.13384127616882,"[8, 50, 180, True]"
468,Off,44,714,On,On,Off,1679380864,7864,4624,4827,22860,793,121404,23065,896503040,95,none,200,300,1481.99,180.1290340423584,"[8, 50, 180, True]"
547,Off,6,2559,On,On,Off,2099138816,8913,7626,2438,36505,438,771840,74770,1007068672,680,100,unlimited,unlimited,1168.42,180.11142945289612,"[8, 50, 180, True]"
4,On,31,8314,Off,Off,On,129122912,4555,1932,5788,31299,996,440218,5918,507886944,202,300,200,300,701.95,180.10956263542175,"[8, 50, 180, True]"
250,Off,19,1406,Off,On,Double,1488382976,691,3925,26,7060,553,225148,30685,133308096,910,default,1000,100,395.12,180.1141550540924,"[8, 50, 180, True]"
307,On,52,7122,On,Off,On,572192896,5043,5392,7937,58256,10,925666,99516,632358400,492,500,none,1000,2682.91,361.26677560806274,"[8, 50, 180, True]"
349,Off,13,1988,Off,On,On,233634960,1436,4411,2773,38117,400,14777,89067,699019456,129,none,none,none,436.15,180.14576053619385,"[8, 50, 180, True]"
