innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
911,207968537,22872,208883936,54693276,484978278,50875,616024136,0,53,12333756937,3860,3861892040,8,44500508,minimal,5202,73667170,51,565694,157.3,107.62355470657349,"[10, 50, 100000, 4, 0.5]",90.69741678237915,10.248066186904907,2.922377824783325
188,862189798,13321,636693372,59224767,134199180,91790,855866224,2,45,13276085618,4629,1966636227,39,48965250,noblob,6048,78294838,62,746021,139.54,122.63462853431702,"[10, 50, 100000, 4, 0.5]",106.02463579177856,10.237836360931396,3.266371250152588
280,606457517,33243,67237427,4116544,278109446,116461,854638257,0,3,15422086026,23356,1976234415,6,96430202,noblob,10059,50356412,56,593449,144.13,135.20401120185852,"[10, 50, 100000, 4, 0.5]",118.23623847961426,10.131507396697998,3.734287977218628
981,26480546,31472,851370058,96778327,296108872,71394,481895928,0,78,13122268209,14821,3390421524,87,24406443,minimal,1752,49424854,54,27149,142.08,125.73252725601196,"[10, 50, 100000, 4, 0.5]",108.39534902572632,10.16676664352417,4.0776450634002686
85,567030196,781,3144202,3578874,1008967760,13676,532412898,2,50,15297304149,9099,891076192,111,85232557,minimal,3900,104560874,95,523242,275.02,103.69925022125244,"[10, 50, 100000, 4, 0.5]",89.77638721466064,10.12618088722229,0.7007062435150146
909,1055135844,8645,1024412329,11117923,507566463,7349,60346151,0,14,14109212812,1400,3392769158,85,97791328,noblob,5056,92145493,41,974540,237.09,72.4256579875946,"[10, 50, 100000, 4, 0.5]",57.87952470779419,10.20667839050293,1.2537920475006104
88,972049912,33830,400107715,58638741,695199727,126072,1036245733,2,2,12398151506,21318,3079547144,116,16403882,full,4154,119891269,4,270766,222.57,83.5030837059021,"[10, 50, 100000, 4, 0.5]",69.33534693717957,10.225417613983154,0.821648120880127
442,825385733,12374,717025955,44354927,144393228,53563,71000923,0,66,14440419366,1690,1933945411,63,44834199,minimal,2181,71881283,40,251944,222.11,83.49418091773987,"[10, 50, 100000, 4, 0.5]",69.15513324737549,10.138746976852417,1.1201581954956055
302,217600665,34443,755670176,21742246,471273167,108390,902825513,0,75,11229354547,11129,2970873382,77,111993319,full,3941,54466275,95,373614,219.64,86.41781425476074,"[10, 50, 100000, 4, 0.5]",71.97996473312378,10.14888596534729,1.197861671447754
420,786982545,34676,647146460,84364079,206159644,15010,230400929,2,32,12608855115,14370,1538176274,126,83697894,noblob,5871,31358385,73,680832,211.94,80.33610343933105,"[10, 50, 100000, 4, 0.5]",65.74000477790833,10.182458877563477,1.3314292430877686
418,131810073,415,256774175,79700886,847641308,55845,414044157,0,14,14095415948,29397,449478615,103,130489196,full,6384,10570980,41,785613,318.56,74.07369542121887,"[10, 50, 100000, 4, 0.5]",59.96609926223755,10.231516361236572,0.7750184535980225
790,590246902,25589,391918137,10134353,220345840,22143,907231270,2,26,14931840712,26967,1830490929,83,90535706,minimal,7175,86022723,44,768677,214.71,83.16824531555176,"[10, 50, 100000, 4, 0.5]",68.76924562454224,10.160458087921143,1.1266570091247559
677,732411063,27069,1071393150,100702807,1051150068,59555,156954534,1,63,15223069243,16974,2602400857,89,56354314,minimal,8580,78806120,58,800546,214.27,82.0060122013092,"[10, 50, 100000, 4, 0.5]",66.77492880821228,10.12682318687439,1.9918267726898193
522,287788659,38909,790049231,26785124,789905435,124291,747753648,0,52,14633433731,955,3012431628,39,28269220,noblob,352,38910628,51,254246,218.08,80.24232697486877,"[10, 50, 100000, 4, 0.5]",66.09948825836182,10.11929988861084,0.9349014759063721
483,349745189,32194,158278,42894586,669502415,57718,115108672,1,12,14500718283,122,718322754,81,48991389,minimal,3697,128073366,72,367411,206.74,81.51092052459717,"[10, 50, 100000, 4, 0.5]",66.73918509483337,10.091492414474487,1.5840957164764404
602,440578015,29306,243340373,87504291,269120874,114051,941862455,2,80,13215904200,4629,2304707856,98,23014046,minimal,2444,68925676,23,346541,222.57,81.71918392181396,"[10, 50, 100000, 4, 0.5]",66.56028270721436,10.198877811431885,1.8672053813934326
418,131810073,415,256774175,79700886,847641308,55845,414044157,0,14,14095415948,29397,449478615,103,130489196,full,6384,10570980,41,785613,309.0,84.37731051445007,"[20, 50, 100000, 4, 0.5]",59.723923206329346,20.115925550460815,1.4348413944244385
85,567030196,781,3144202,3578874,1008967760,13676,532412898,2,50,15297304149,9099,891076192,111,85232557,minimal,3900,104560874,95,523242,291.75,85.36594438552856,"[20, 50, 100000, 4, 0.5]",61.208868741989136,20.183441638946533,0.8685743808746338
909,1055135844,8645,1024412329,11117923,507566463,7349,60346151,0,14,14109212812,1400,3392769158,85,97791328,noblob,5056,92145493,41,974540,228.88,83.77552485466003,"[20, 50, 100000, 4, 0.5]",59.4022421836853,20.112379550933838,1.1574368476867676
88,972049912,33830,400107715,58638741,695199727,126072,1036245733,2,2,12398151506,21318,3079547144,116,16403882,full,4154,119891269,4,270766,224.8,94.03119039535522,"[20, 50, 100000, 4, 0.5]",68.72432136535645,20.252238035202026,1.950143575668335
602,440578015,29306,243340373,87504291,269120874,114051,941862455,2,80,13215904200,4629,2304707856,98,23014046,minimal,2444,68925676,23,346541,214.0,97.5574312210083,"[20, 50, 100000, 4, 0.5]",72.97701025009155,20.19448208808899,1.2861437797546387
442,825385733,12374,717025955,44354927,144393228,53563,71000923,0,66,14440419366,1690,1933945411,63,44834199,minimal,2181,71881283,40,251944,223.05,87.5281913280487,"[20, 50, 100000, 4, 0.5]",62.80842924118042,20.151221990585327,1.4585516452789307
302,217600665,34443,755670176,21742246,471273167,108390,902825513,0,75,11229354547,11129,2970873382,77,111993319,full,3941,54466275,95,373614,221.17,95.2536826133728,"[20, 50, 100000, 4, 0.5]",70.34928846359253,20.077434539794922,1.7253777980804443
522,287788659,38909,790049231,26785124,789905435,124291,747753648,0,52,14633433731,955,3012431628,39,28269220,noblob,352,38910628,51,254246,226.35,92.15692138671875,"[20, 50, 100000, 4, 0.5]",67.83607578277588,20.16010618209839,1.0584383010864258
418,131810073,415,256774175,79700886,847641308,55845,414044157,0,14,14095415948,29397,449478615,103,130489196,full,6384,10570980,41,785613,309.55,111.45171236991882,"[40, 50, 100000, 4, 0.5]",67.4240608215332,40.08845806121826,0.8439774513244629
85,567030196,781,3144202,3578874,1008967760,13676,532412898,2,50,15297304149,9099,891076192,111,85232557,minimal,3900,104560874,95,523242,292.89,104.69402599334717,"[40, 50, 100000, 4, 0.5]",60.506136417388916,40.151341915130615,0.947131872177124
909,1055135844,8645,1024412329,11117923,507566463,7349,60346151,0,14,14109212812,1400,3392769158,85,97791328,noblob,5056,92145493,41,974540,230.98,104.78779792785645,"[40, 50, 100000, 4, 0.5]",60.234129428863525,40.107051372528076,1.3460848331451416
522,287788659,38909,790049231,26785124,789905435,124291,747753648,0,52,14633433731,955,3012431628,39,28269220,noblob,352,38910628,51,254246,215.01,119.3390474319458,"[40, 50, 100000, 4, 0.5]",74.28565573692322,40.12443971633911,1.8059980869293213
418,131810073,415,256774175,79700886,847641308,55845,414044157,0,14,14095415948,29397,449478615,103,130489196,full,6384,10570980,41,785613,344.97,155.2132444381714,"[90, 50, 100000, 4, 0.5]",60.88856744766235,90.14475798606873,1.096097469329834
