threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.6121212121212121,20.077031874656676,0
8,35,35,True,0.6363636363636362,35.10395233631134,0
8,35,10,True,0.23636363636363633,10.053876399993896,0
8,25,55,True,0.8060606060606059,55.112565588951114,0
1,30,25,True,0.29696969696969694,25.094164061546326,1
8,30,35,True,0.3939393939393939,35.087388372421266,1
6,15,45,True,0.5151515151515151,45.08241138458252,1
8,35,25,True,0.18787878787878787,25.090019154548646,1
8,40,20,True,0.13939393939393938,20.078400182724,1
8,35,20,True,-0.06666666666666665,20.079248213768004,2
