threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.23636363636363633,10.053876399993896,0
8,25,55,True,0.8060606060606059,55.112565588951114,0
8,30,20,False,0.6848484848484848,20.073866653442384,0
8,30,20,True,0.6121212121212121,20.077031874656676,1
8,35,35,True,0.6363636363636362,35.10395233631134,1
8,15,35,False,0.6363636363636362,35.069375944137576,1
8,40,20,True,0.13939393939393938,20.078400182724,2
1,30,20,True,0.32121212121212117,20.087883400917054,2
8,30,35,True,0.3939393939393939,35.087388372421266,2
6,15,45,True,0.5151515151515151,45.08241138458252,2
