fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.07068896293640137,38.184234857559204,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,0.0709536075592041,38.11245107650757,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,0.07099151611328125,38.04054021835327,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,0.07193613052368164,38.12264156341553,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,0.07198381423950195,38.12610960006714,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.07262063026428223,38.457855463027954,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.07341217994689941,38.07548761367798,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,0.07352662086486816,38.15713691711426,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,0.07375550270080566,38.10927987098694,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,On,0.0743722915649414,38.23406410217285,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,0.07443094253540039,38.26214575767517,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,0.07456660270690918,38.19937753677368,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.07462358474731445,38.15459108352661,"[10, 50, 6, 4, 50]",1
Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,0.07465791702270508,38.118422746658325,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,0.07610177993774414,38.22911787033081,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.07670211791992188,38.549649715423584,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,0.07678365707397461,38.22846484184265,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.07681512832641602,38.15406155586243,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,0.07686066627502441,38.141751766204834,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,0.0769495964050293,38.133673429489136,"[10, 50, 6, 4, 50]",1
