inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,2,25,0.3939393939393939,2.731735038757324,0
60,25,1,3,20,-0.2121212121212121,2.7252762079238892,0
70,25,1,3,5,0.406060606060606,2.7543925523757933,0
50,25,1,2,15,0.18787878787878787,2.7445430755615234,1
80,25,1,2,5,0.1515151515151515,2.736664915084839,1
60,25,1,2,20,-0.41818181818181815,2.7294995307922365,1
80,35,1,1,5,0.33333333333333326,2.789599823951721,1
80,25,1,4,15,0.22424242424242422,2.7620962381362917,1
90,15,1,1,15,0.006060606060606061,2.742682957649231,2
70,25,2,2,25,0.2727272727272727,3.468524122238159,2
