innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
342,952161024,24799,789233984,37452372,233575184,37450,57978976,0,59,11181784064,23552,180834016,84,74831320,full,6144,128797656,76,724086,252.63,248.97626399993896,"[180, 50, 100000, 4, 0.5]",64.01473879814148,180.08322143554688,1.290856122970581
664,352019808,610,383568576,89747144,922597248,117394,995147136,2,31,12973643776,7436,2514671872,37,51511340,minimal,1940,27051434,21,308029,348.1,244.2127583026886,"[180, 50, 100000, 4, 0.5]",60.084033727645874,180.14354515075684,0.8952925205230713
850,691474304,36456,902350400,125370672,736483072,32100,761447808,1,6,15172519936,10617,3783408128,108,124433888,minimal,4680,71319712,45,902778,223.36,252.8610770702362,"[180, 50, 100000, 4, 0.5]",67.58585333824158,180.1427698135376,2.0438735485076904
152,84722152,18256,203346160,1775634,284408992,82072,356964256,1,84,11638604800,20194,2124931584,29,876590,noblob,7914,40990288,51,64868,223.45,256.1091251373291,"[180, 50, 100000, 4, 0.5]",71.02132248878479,180.14350652694702,1.8519318103790283
110,556520576,6920,87203072,29521500,106664568,14373,630350528,1,21,13825851392,14616,1467245952,120,42299788,full,9937,66016364,66,209165,209.0,249.86727595329285,"[180, 50, 100000, 4, 0.5]",64.62350749969482,180.15962529182434,1.9906058311462402
885,219178368,28620,1021612480,111173512,1028462848,94941,498495552,1,99,10374892544,16253,3360799232,1,98739328,minimal,3217,98446520,36,758004,221.71,254.09532976150513,"[180, 50, 100000, 4, 0.5]",68.64079165458679,180.22869420051575,2.1067721843719482
573,819728384,14591,535863040,75616048,542481152,50235,193202512,0,74,12490828800,27963,3157350144,80,26874250,minimal,868,184613,11,421052,263.6,249.30776643753052,"[180, 50, 100000, 4, 0.5]",64.67793369293213,180.08573842048645,1.4306743144989014
423,484950272,30302,640063040,65263304,457398912,99814,866130624,2,46,14365655040,2966,588565760,57,117294200,noblob,6657,104031568,91,610555,250.21,255.0869734287262,"[180, 50, 100000, 4, 0.5]",70.41183018684387,180.24545669555664,1.3299267292022705
484,779302784,11584,956250944,96328312,370740928,5215,540178816,1,18,12198845440,1253,328589632,14,18385812,minimal,4453,54612008,39,3621,224.45,252.00216031074524,"[180, 50, 100000, 4, 0.5]",66.81515312194824,180.16721320152283,1.9139552116394043
521,38308412,33230,19478150,48229024,755940736,87843,404122496,1,89,15318163456,29983,2360362496,123,109010528,noblob,8777,91244280,57,966462,220.14,252.38204669952393,"[180, 50, 100000, 4, 0.5]",67.35087299346924,180.1381607055664,1.8025035858154297
