threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.9878787878787878,60.09904098510742,0
8,30,20,True,0.9878787878787878,20.076935052871704,0
8,35,10,True,0.8787878787878788,10.070100665092468,0
8,25,55,True,0.9878787878787878,55.09953801631927,0
8,50,40,True,0.9515151515151514,40.119275498390195,1
8,35,25,True,0.9515151515151514,25.096756434440614,1
8,40,55,True,0.9757575757575757,55.12837646007538,1
8,35,35,True,0.9151515151515152,35.09838452339172,2
8,15,45,True,0.7575757575757575,45.09695436954498,3
8,15,60,True,0.7212121212121211,60.102604794502255,4
