inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,3,5,-0.34545454545454546,2.815986227989197,0
90,5,1,2,35,0.3696969696969697,2.983680772781372,0
60,25,1,4,15,0.09090909090909088,2.834304690361023,0
80,15,3,4,15,0.11515151515151514,3.942125916481018,1
80,15,2,3,25,-0.01818181818181818,3.0697843551635744,1
80,35,2,1,25,-0.04242424242424241,2.8844968557357786,1
90,25,2,3,20,-0.04242424242424241,3.2035466194152833,2
80,10,3,1,35,-0.23636363636363633,2.8984527349472047,2
80,35,1,2,35,-0.34545454545454546,3.415719985961914,3
80,35,1,4,20,-1,73.92013885974885,4
