fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,0.08966445922851562,1.6798546314239502,522088,34.287477016448975,2152160,10605,39.84677791595459,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,On,Off,0.09717464447021484,1.514456033706665,523384,34.12067937850952,2152160,10605,38.24248433113098,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,0.1060788631439209,1.492088794708252,513704,34.090463161468506,2152160,10605,38.206575870513916,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,0.10388875007629395,1.4854557514190674,515000,34.11152958869934,2152160,10605,38.30422377586365,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.09493064880371094,1.5350451469421387,523192,34.05528235435486,2152160,10605,38.267590284347534,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,0.08553075790405273,1.4765751361846924,513896,34.145084857940674,2152160,10605,38.30855751037598,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,0.0935969352722168,1.4909584522247314,523192,34.07775092124939,2152160,10605,38.18605160713196,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,0.08997273445129395,1.534681797027588,513896,34.133639335632324,2152160,10605,38.27711319923401,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,0.08572816848754883,1.5404832363128662,513704,34.1156952381134,2152160,10605,38.359930753707886,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,0.08192563056945801,1.5598480701446533,523384,34.109020948410034,2152160,10605,38.16785430908203,"[10, 50, 6, 4, 50]"
