inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,3,5,-0.34545454545454546,2.815986227989197,0
90,5,1,2,35,0.3696969696969697,2.983680772781372,0
60,25,1,4,15,0.09090909090909088,2.834304690361023,0
80,35,1,3,15,0.32121212121212117,2.8824454307556153,0
90,35,1,2,35,0.5757575757575757,3.398175096511841,0
80,5,1,1,25,0.22424242424242422,2.844012975692749,0
90,10,3,1,35,0.23636363636363633,2.9038578987121584,1
80,5,1,2,35,0.2606060606060606,3.011281394958496,1
80,35,2,1,25,-0.04242424242424241,2.8844968557357786,1
80,10,3,1,35,-0.23636363636363633,2.8984527349472047,2
