inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,1,2,35,0.5515151515151515,2.8109985113143923,0
80,25,1,1,25,0.13939393939393938,2.799636197090149,0
90,25,1,2,15,0.35757575757575755,2.8057153940200807,0
90,35,1,1,35,0.6242424242424242,2.9127474546432497,0
70,25,1,2,5,-0.5393939393939393,2.7722248315811155,0
70,25,1,2,25,-0.06666666666666665,2.798378276824951,0
90,35,2,1,5,0.5393939393939393,2.8291813850402834,1
90,25,1,4,15,0.41818181818181815,2.8230791807174684,1
90,35,1,2,35,0.5757575757575757,3.398175096511841,1
80,10,1,1,10,-0.32121212121212117,2.8003691673278808,1
