ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,0.06429171562194824,3.157869338989258,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,0.06904721260070801,3.237771987915039,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.07188558578491211,3.205700397491455,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,0.07217550277709961,3.145448684692383,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,0.07359099388122559,3.15641188621521,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,0.074066162109375,3.2378690242767334,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,0.07407689094543457,3.120009183883667,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,0.07460308074951172,3.1943202018737793,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,0.07559943199157715,3.377368927001953,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,0.07595634460449219,3.178931474685669,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,0.07644963264465332,3.1455044746398926,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,On,0.0764610767364502,3.155376434326172,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,0.07714986801147461,3.094433546066284,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,0.07778191566467285,3.261590003967285,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,0.07803630828857422,3.206838369369507,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,On,Off,Off,On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,0.07811784744262695,3.2187211513519287,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,0.07843303680419922,3.2170815467834473,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,On,0.0784759521484375,3.1671953201293945,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,0.07861042022705078,3.08856201171875,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,0.07891583442687988,3.092134952545166,"[50, 15, 2, 4, 20]",0.5878787878787878
