ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,0.06429171562194824,3.157869338989258,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,0.0686953067779541,3.180854558944702,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,0.06904721260070801,3.237771987915039,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.07009410858154297,3.1249072551727295,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,0.07124543190002441,3.246114492416382,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.07188558578491211,3.205700397491455,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,0.07217550277709961,3.145448684692383,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.07237553596496582,3.1297826766967773,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,0.07316422462463379,3.1218082904815674,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,0.07334589958190918,3.2155649662017822,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,0.07359099388122559,3.15641188621521,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,0.074066162109375,3.2378690242767334,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,0.07407689094543457,3.120009183883667,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,0.07460308074951172,3.1943202018737793,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,0.07476544380187988,3.1100611686706543,"[50, 15, 2, 4, 20]",0.5878787878787878
Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,0.07505559921264648,3.288761615753174,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,0.07509732246398926,3.1457881927490234,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,0.07559943199157715,3.377368927001953,"[50, 15, 2, 4, 20]",0.5878787878787878
On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,0.07580184936523438,3.2526490688323975,"[50, 15, 2, 4, 20]",0.5878787878787878
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,0.07595634460449219,3.178931474685669,"[50, 15, 2, 4, 20]",0.5878787878787878
