fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,0.09416580200195312,0.2956669330596924,36464,0.42891526222229004,140021,719,3.823525905609131,"[80, 35, 2, 2, 15]"
On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,0.07839035987854004,1.5354650020599365,515000,34.08006286621094,2152160,10605,38.33906865119934,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.08701395988464355,0.19425749778747559,36464,0.2636425495147705,140021,719,3.082111120223999,"[80, 35, 2, 2, 15]"
On,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,0.09410524368286133,0.18104863166809082,35432,0.28005409240722656,140021,719,2.979066848754883,"[80, 35, 2, 2, 15]"
On,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,0.10088419914245605,0.20691514015197754,36464,0.26845550537109375,140021,719,3.1220290660858154,"[80, 35, 2, 2, 15]"
On,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.09648323059082031,0.19859027862548828,35432,0.28118228912353516,140021,719,3.149336338043213,"[80, 35, 2, 2, 15]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.09415149688720703,1.5285894870758057,515000,34.18474102020264,2152160,10605,38.28603005409241,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,On,0.08949804306030273,0.2054738998413086,36464,0.28173208236694336,140021,719,3.1439931392669678,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,Off,0.11342358589172363,0.19066429138183594,35432,0.29807424545288086,140021,719,3.1499884128570557,"[80, 35, 2, 2, 15]"
Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,0.08578205108642578,0.2000877857208252,35432,0.27719736099243164,140021,719,3.070469617843628,"[80, 35, 2, 2, 15]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.07260441780090332,0.1975564956665039,36464,0.2762901782989502,140021,719,3.203372001647949,"[80, 35, 2, 2, 15]"
Off,Off,On,On,On,On,On,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,0.09128141403198242,0.1873319149017334,35432,0.27503490447998047,140021,719,3.065124750137329,"[80, 35, 2, 2, 15]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.09383273124694824,1.58734130859375,515192,34.15240406990051,2152160,10605,38.46478748321533,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,0.09622073173522949,0.190093994140625,36464,0.28198719024658203,140021,719,3.023287534713745,"[80, 35, 2, 2, 15]"
Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,0.07405805587768555,0.20236420631408691,36464,0.2835085391998291,140021,719,3.060556411743164,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,0.09944939613342285,0.21296453475952148,35432,0.26594018936157227,140021,719,3.0959458351135254,"[80, 35, 2, 2, 15]"
Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,Off,0.08643245697021484,0.24321889877319336,36464,0.2983255386352539,140021,719,3.248133659362793,"[80, 35, 2, 2, 15]"
On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,0.09476757049560547,0.20451998710632324,35432,0.29121851921081543,140021,719,3.158135175704956,"[80, 35, 2, 2, 15]"
